aX,aY,aZ,gX,gY,gZ
-0.963,0.204,-0.245,-51.331,-33.997,-68.787
-1.154,-0.3,-0.137,-17.334,-16.724,-47.058
-0.914,0.334,-0.262,17.029,-16.235,-8.484
-0.928,0.148,-0.328,-35.217,-7.935,-15.625
-0.919,0.145,-0.289,9.705,-5.127,-3.662
-0.936,0.172,-0.273,-4.456,-3.479,-5.798
-0.923,0.178,-0.305,-5.188,-0.427,-2.136
-0.921,0.183,-0.304,-1.77,-1.282,-1.465
-0.926,0.169,-0.313,-1.892,-0.061,-1.038
-0.925,0.168,-0.306,-0.061,0.244,0.427
-0.929,0.155,-0.309,-2.502,1.16,-1.221
-0.921,0.167,-0.291,-1.099,1.282,-0.183
-0.922,0.16,-0.301,0.366,0.61,-0.061
-0.93,0.164,-0.289,2.991,0.916,0.488
-0.923,0.157,-0.299,3.296,0.0,0.549
-0.917,0.155,-0.3,3.235,0.183,0.732
-0.932,0.153,-0.288,3.418,0.061,-0.061
-0.932,0.138,-0.282,2.197,-0.183,-0.061
-0.921,0.166,-0.296,0.916,0.183,-0.671
-0.928,0.163,-0.295,0.183,0.061,-0.61
-0.926,0.168,-0.295,1.953,-0.061,-0.549
-0.929,0.157,-0.29,-1.831,0.488,-0.793
-0.928,0.169,-0.29,0.061,0.366,-0.427
-0.919,0.173,-0.296,0.0,0.244,-0.366
-0.926,0.17,-0.3,1.099,0.488,0.122
-0.921,0.171,-0.295,1.343,0.488,0.305
-0.925,0.171,-0.296,1.038,0.916,0.549
-0.925,0.18,-0.294,0.488,1.282,0.427
-0.923,0.178,-0.284,3.174,0.977,0.854
-0.922,0.19,-0.285,3.357,0.671,1.343
-0.929,0.176,-0.289,5.371,0.244,1.404
-0.926,0.173,-0.284,5.615,0.549,1.709
-0.928,0.156,-0.276,5.249,0.732,2.38
-0.929,0.16,-0.274,3.235,1.038,2.136

-0.959,-0.667,0.149,14.465,12.634,-27.161
-0.974,-0.857,0.182,20.386,16.541,-22.522
-0.973,-1.044,0.183,23.56,21.484,-14.16
-1.496,-0.654,0.213,-11.414,13.184,126.404
-1.617,0.012,-0.115,-13.55,-4.028,138.428
-1.988,-0.32,0.222,9.521,41.138,143.372
-1.148,0.067,0.031,-86.487,45.593,165.344
-0.822,0.253,-0.056,-94.604,28.259,132.019
-0.483,0.341,-0.008,-66.833,-1.221,83.008
-0.281,0.353,0.058,-34.973,-10.315,31.067
-0.144,0.875,0.23,65.186,-9.033,-58.838
0.116,1.903,-0.467,98.938,-46.204,-146.729
-1.012,-0.101,-1.191,195.862,-106.628,-226.562
-4.0,-1.067,0.148,173.889,-72.083,-29.053
0.761,1.242,-0.8,-70.862,4.7,-81.909
-0.463,0.32,-0.362,24.475,-53.589,-139.099
-1.419,0.611,-1.158,28.87,-46.692,-173.584
-2.545,-0.538,-0.903,-4.028,-97.107,-175.476
-1.861,-1.471,0.325,12.695,7.263,-162.476
-1.022,-1.27,-0.025,14.282,-11.658,-67.749
-0.641,-1.692,0.266,39.917,67.627,32.166
-0.126,-1.698,0.676,-41.504,65.796,77.209
-4.0,0.793,-0.455,86.121,58.899,192.383
-3.169,0.101,-0.939,-60.852,81.604,337.585
-3.13,1.361,-0.479,-64.209,49.377,291.626
-0.96,0.53,-0.307,-93.201,-7.202,232.544
-0.35,0.677,0.06,-109.192,-10.437,178.406
0.072,1.495,0.613,-177.185,13.672,-3.845
0.397,2.0,-0.672,-45.654,21.484,-125.732
0.045,0.608,-0.064,135.254,-41.138,-129.028
-0.04,0.036,-1.198,163.269,-103.027,-46.997
0.071,1.013,-0.524,74.585,-174.805,-73.242
-3.905,-2.777,4.0,-186.157,-169.922,-133.911
-0.117,2.047,-1.872,-52.063,21.057,27.1
-0.281,1.755,-1.208,88.135,1.77,-132.996
-3.642,-0.591,-1.697,-26.245,36.499,-220.032
-2.347,-0.941,1.718,-136.536,-169.006,-190.125
-3.076,0.074,2.024,47.058,-109.558,-138.367
-0.708,-1.439,1.168,113.892,-16.541,-93.933
-0.276,-1.21,0.467,171.875,33.875,-18.799
-0.208,-1.901,0.62,-48.95,68.42,28.015
-0.446,-0.862,0.553,106.689,141.479,112.671
-0.816,-0.342,-0.414,136.719,127.991,149.109
-3.771,-0.437,-1.114,-60.974,10.986,172.791
-3.049,-0.141,-0.463,-98.267,157.166,264.709
-2.93,1.352,-1.008,-105.225,109.985,278.992
-1.744,1.742,-0.228,51.819,14.099,279.358
-0.826,0.93,-0.096,34.79,-25.635,201.538
0.132,1.498,0.015,0.244,-21.057,100.586
0.128,0.521,0.966,-178.955,27.771,-105.591
0.474,0.777,-0.158,-210.938,37.842,-128.601
-0.085,-0.803,-0.103,-137.634,23.987,-155.396
-1.023,-1.497,-0.99,162.72,-116.943,-40.955
-1.131,-1.445,-1.088,167.297,-47.302,76.904
-4.0,-4.0,-0.766,-91.187,-21.851,50.354
1.972,4.0,-2.651,-229.492,200.073,162.292
-1.11,0.361,-1.622,60.059,-62.988,-121.216
-3.375,-2.059,-0.974,-214.172,24.231,10.742
-0.815,0.2,-0.991,-60.852,-15.747,-113.647
-1.494,0.352,-0.119,-27.222,-63.782,-104.126
-0.862,-0.166,0.061,-17.029,-29.419,-75.5
-0.862,0.032,-0.083,6.714,-16.907,-75.073
-0.734,-0.131,0.009,15.32,-81.543,-91.37
-0.585,-0.279,-0.047,18.188,-65.186,-72.571
-0.638,-0.639,0.057,34.851,-31.799,-60.486
-0.652,-0.168,-0.079,73.12,-14.954,-32.166
-0.842,-0.057,-0.393,21.667,-13.977,-23.865
-1.521,-0.076,-0.53,36.804,-38.025,-38.269
-1.122,0.395,-0.51,7.507,-0.183,-2.991
-1.13,0.531,-0.357,23.743,-21.729,-32.288
-0.969,0.358,-0.043,18.311,-2.991,-39.124
-0.833,0.305,-0.102,34.546,-10.437,-40.955
-0.839,-0.074,-0.232,24.414,-16.724,-43.091
-0.868,-0.002,-0.282,9.949,-12.512,-29.724
-0.824,0.063,-0.338,14.465,-9.033,-23.926
-1.082,0.091,-0.179,22.217,-9.155,-16.418
-1.055,0.022,-0.108,14.832,-8.789,-15.564
-0.932,0.136,-0.368,3.967,0.244,-4.517
-0.913,0.119,-0.308,12.756,-1.587,-0.793
-0.916,0.125,-0.237,20.142,0.183,1.587
-0.922,0.205,-0.348,-3.357,-1.404,-3.906
-0.946,0.199,-0.284,-2.075,-1.953,-3.723
-0.943,0.182,-0.239,-2.808,-1.282,-3.479
-0.927,0.176,-0.3,-4.639,-0.488,-4.272
-0.93,0.153,-0.268,0.427,-0.061,-1.404
-0.935,0.166,-0.286,0.183,-0.488,1.465
-0.927,0.158,-0.273,-1.221,0.244,-1.465
-0.926,0.159,-0.296,-6.287,-0.427,-1.343
-0.92,0.185,-0.264,-5.981,-0.61,-1.16
-0.933,0.178,-0.272,-2.93,0.0,-1.282
-0.923,0.189,-0.287,-2.014,-0.854,-1.221
-0.927,0.165,-0.281,1.282,-0.122,-1.16
-0.924,0.166,-0.285,-0.183,-0.122,-0.977
-0.92,0.174,-0.285,-2.136,0.122,-0.122
-0.931,0.166,-0.286,-1.526,-0.183,0.61
-0.913,0.177,-0.297,-0.427,0.122,0.854
-0.915,0.189,-0.291,0.061,0.488,2.258
-0.917,0.184,-0.3,2.075,-0.122,1.282
-0.921,0.194,-0.292,0.854,-0.122,0.244
-0.921,0.174,-0.292,0.427,0.122,-0.977
-0.92,0.171,-0.286,-1.282,0.366,-0.061
-0.924,0.184,-0.298,-1.221,0.183,-0.366
-0.918,0.185,-0.284,0.183,0.061,-0.671
-0.918,0.17,-0.299,1.221,-0.122,-0.977
-0.925,0.161,-0.282,0.793,-0.122,-0.61
-0.933,0.161,-0.286,-0.854,-0.305,-0.427
-0.926,0.159,-0.29,-0.488,0.732,0.244
-0.916,0.173,-0.288,-2.136,0.305,0.732
-0.92,0.171,-0.297,-1.16,0.427,0.305
-0.924,0.183,-0.304,-2.136,0.366,0.183
-0.926,0.178,-0.3,-1.404,-0.488,-0.122
-0.92,0.176,-0.297,-0.244,0.183,0.244
-0.927,0.177,-0.296,0.61,0.61,0.061
-0.918,0.167,-0.293,0.305,1.038,1.038
-0.916,0.17,-0.305,0.977,0.793,1.343
-0.92,0.178,-0.294,0.183,-0.122,-0.488
-0.933,0.174,-0.299,0.977,0.732,-0.793
-0.921,0.168,-0.288,0.488,1.16,-0.427
-0.919,0.173,-0.298,1.099,0.977,0.0

-0.967,-0.741,0.089,12.695,14.648,-26.428
-0.953,-0.951,0.13,18.86,20.935,-20.264
-1.639,-0.495,0.305,-58.838,32.593,141.663
-1.823,-0.492,-0.219,11.597,20.996,164.978
-1.463,-0.143,0.172,-60.669,32.715,159.851
-0.474,0.414,0.132,-97.717,16.296,48.279
0.14,1.193,0.056,67.322,-29.114,-85.571
-2.222,-1.355,-0.038,123.901,-129.761,-171.814
0.245,0.612,-0.539,11.719,-63.11,-88.989
-1.655,-0.202,-0.47,-6.47,-46.875,-148.071
-2.183,-1.766,0.782,21.057,-19.531,-179.565
-0.618,-1.045,0.962,18.005,28.381,31.189
-0.737,-1.292,0.764,27.405,114.319,113.281
-2.849,-0.069,-0.332,-43.335,98.511,287.537
-3.143,1.045,-0.639,-5.615,51.758,267.273
0.7,2.196,-0.138,-50.842,-24.231,-116.394
0.035,-0.287,-0.34,110.229,30.762,-80.017
-0.141,1.749,1.72,13.733,-45.898,-48.523
0.563,1.96,-1.067,-96.313,21.667,37.354
-2.32,-0.784,-2.661,226.807,-72.083,-212.463
-2.607,-0.47,-0.478,-5.371,-52.185,-128.418
-0.798,-1.424,0.872,122.131,-11.353,-119.629
-0.089,-1.694,0.606,39.307,84.778,38.635
-2.896,-0.037,-0.513,-29.602,8.118,110.535
-3.037,0.483,-0.644,-38.086,143.311,243.591
-1.442,0.95,-0.186,51.147,-20.447,239.563
0.507,1.026,0.526,-110.474,68.604,-52.979
-0.485,-1.529,-1.244,-8.667,5.493,-79.834
-0.69,0.875,4.0,-208.679,69.275,27.466
-0.891,-0.087,-2.085,130.066,-40.649,-109.436
-0.891,0.665,-0.641,-5.859,32.349,-14.221
-1.135,-0.384,-0.15,-1.892,-62.134,-42.053
-1.159,-0.308,-0.277,-4.7,-48.096,-99.854
-0.748,-0.107,-0.16,-37.964,-13.916,-75.195
-1.049,-0.325,-0.099,-4.456,-37.781,-75.989
-0.957,0.335,-0.518,42.419,-8.85,-49.866
-1.078,-0.005,-0.017,7.568,-19.958,-49.377
-0.844,0.158,-0.261,29.48,-5.31,-42.603
-0.907,0.074,-0.228,56.396,-19.836,-34.119
-0.992,0.075,-0.243,16.602,-7.69,-36.682
-0.94,0.072,-0.242,-9.399,-1.099,-19.897
-0.93,0.226,-0.313,1.77,-2.93,-1.099
-0.903,0.277,-0.215,-5.615,1.831,-7.141
-0.921,0.155,-0.281,-12.329,-0.183,-6.348
-0.917,0.248,-0.267,-1.465,1.282,-2.136
-0.904,0.237,-0.267,-3.54,0.061,-1.953
-0.912,0.239,-0.262,-0.549,0.244,-1.038
-0.918,0.239,-0.269,-2.869,0.305,-1.16
-0.91,0.244,-0.268,-2.686,-0.061,-0.122
-0.91,0.23,-0.27,-1.892,-0.244,-0.183
-0.911,0.24,-0.264,-3.784,-0.122,-1.038
-0.913,0.227,-0.28,-2.686,-0.427,-1.465
-0.919,0.216,-0.274,-6.165,-0.366,-1.831
-0.904,0.248,-0.283,-5.066,-0.427,-1.343
-0.908,0.245,-0.288,-2.258,-0.671,-1.221
-0.909,0.23,-0.289,0.549,-0.671,-0.366
-0.907,0.231,-0.284,1.099,-0.61,0.305
-0.912,0.228,-0.289,0.854,-0.854,0.305
-0.905,0.235,-0.287,-0.122,-0.427,-0.305
-0.91,0.231,-0.288,-0.183,-0.427,-0.244
-0.907,0.237,-0.288,-0.61,-0.488,-0.061
-0.905,0.239,-0.298,-0.916,-0.366,-0.427
-0.902,0.244,-0.289,0.122,-0.183,-0.305
-0.917,0.216,-0.288,1.831,0.854,0.305
-0.902,0.237,-0.292,0.671,-0.061,2.563
-0.902,0.243,-0.294,0.793,-0.122,1.892
-0.907,0.239,-0.3,0.061,-0.061,0.427
-0.907,0.233,-0.289,0.488,0.0,0.488
-0.935,0.235,-0.291,0.793,0.183,0.427
-0.91,0.229,-0.296,0.793,0.122,0.183
-0.906,0.23,-0.293,0.977,0.305,0.977
-0.907,0.231,-0.294,1.038,0.061,0.854
-0.908,0.23,-0.296,0.61,0.427,0.854
-0.909,0.226,-0.293,1.465,0.61,0.793
-0.909,0.224,-0.292,0.61,0.61,1.038
-0.906,0.225,-0.29,-0.244,0.854,0.916
-0.908,0.23,-0.291,-0.977,0.671,0.427
-0.91,0.226,-0.286,-1.221,0.916,0.244
-0.908,0.226,-0.292,-0.732,0.793,0.305
-0.911,0.219,-0.292,-0.183,1.099,0.427
-0.916,0.215,-0.29,0.549,1.099,1.099
-0.911,0.221,-0.289,-0.183,0.854,1.282
-0.911,0.223,-0.289,-0.488,0.854,0.793
-0.911,0.227,-0.287,-1.587,0.916,0.183
-0.911,0.227,-0.286,0.732,0.488,0.366
-0.915,0.217,-0.29,0.916,0.549,0.244
-0.911,0.216,-0.292,0.0,0.671,0.122
-0.911,0.221,-0.286,-0.244,0.854,-0.122
-0.913,0.221,-0.285,-0.61,0.732,-0.061
-0.916,0.221,-0.283,0.61,0.793,0.793
-0.912,0.219,-0.284,1.404,0.671,1.038
-0.913,0.225,-0.286,0.793,0.488,0.488
-0.915,0.214,-0.286,0.549,0.61,0.122
-0.915,0.212,-0.28,-0.183,0.488,-0.061
-0.915,0.215,-0.284,-0.854,0.671,-0.183
-0.914,0.227,-0.286,-0.671,0.977,-0.244
-0.91,0.224,-0.285,-0.305,0.916,-0.061
-0.91,0.23,-0.288,1.709,0.732,0.061
-0.915,0.216,-0.275,4.578,0.122,1.526
-0.916,0.215,-0.281,4.944,-0.183,1.77
-0.914,0.213,-0.274,2.93,0.0,0.977
-0.918,0.213,-0.272,2.136,-0.061,0.488
-0.913,0.215,-0.274,0.61,0.305,0.061
-0.917,0.212,-0.278,-1.16,0.244,-0.793
-0.915,0.214,-0.28,-0.305,0.305,-0.305
-0.912,0.218,-0.285,-0.427,0.427,0.0
-0.914,0.227,-0.281,1.038,0.244,0.549
-0.916,0.216,-0.278,2.991,0.0,1.221
-0.911,0.22,-0.281,3.113,0.0,1.282
-0.914,0.217,-0.276,2.869,-0.427,0.854
-0.918,0.213,-0.271,1.709,-0.366,0.488
-0.918,0.206,-0.282,-0.427,-0.122,0.305
-0.915,0.219,-0.282,-1.038,0.183,0.916
-0.915,0.22,-0.282,-0.549,0.0,1.038
-0.914,0.219,-0.282,-0.977,0.122,1.038
-0.914,0.225,-0.284,-0.549,0.427,0.977
-0.911,0.223,-0.279,0.671,0.427,0.549
-0.916,0.214,-0.284,0.488,0.366,0.183
-0.917,0.208,-0.277,0.427,0.061,0.427

-0.865,-0.783,0.079,-7.751,14.709,-10.254
-0.86,-0.908,0.078,-14.282,20.386,-3.784
-0.844,-0.936,0.07,-15.503,23.865,4.456
-0.858,-0.967,0.023,-13.428,25.574,14.526
-0.844,-0.911,-0.105,-9.094,25.94,24.536
-1.543,-0.226,0.149,-20.691,14.587,135.681
-1.584,0.014,0.585,5.798,62.134,142.395
-1.526,-0.183,0.32,-13.123,59.753,151.489
-1.43,-0.109,0.323,-26.672,63.782,150.879
-0.782,0.183,-0.053,-89.539,67.505,119.995
-0.314,0.229,0.093,-73.853,24.17,60.059
-0.256,0.083,-0.015,-65.491,16.846,32.959
-0.326,0.042,-0.063,-58.411,8.728,21.179
0.141,1.408,-0.18,127.563,-11.047,-82.825
-1.453,-1.23,-0.386,236.084,-126.282,-177.246
-3.661,-0.385,-0.697,17.09,-2.014,-73.059
-0.038,0.258,-0.15,19.409,-67.688,-109.68
-0.749,-0.178,-0.303,27.771,-52.063,-141.846
-1.36,0.324,-0.468,25.696,-55.908,-131.592
-2.216,-1.827,0.182,-16.907,-42.48,-184.265
-1.471,-2.047,0.369,51.025,-2.258,-72.876
-0.693,-0.989,0.512,19.226,27.039,29.175
0.032,-1.211,0.661,-82.458,62.256,65.43
-0.872,-1.007,0.24,78.125,104.675,138.916
-1.546,-0.626,-0.009,134.705,89.6,191.467
-2.417,-0.697,-0.97,28.931,47.119,209.839
-2.971,-0.076,-0.301,-71.228,104.431,316.04
-2.832,0.275,-0.448,-72.571,82.214,323.425
-0.613,0.63,0.149,-102.905,-20.691,195.068
0.119,1.203,0.298,-168.64,4.944,-20.142
0.283,1.52,-0.008,-171.631,33.752,-106.567
-0.052,0.826,0.082,90.637,-45.471,-151.367
-0.144,0.415,0.352,105.713,-27.71,-137.756
0.135,0.009,-0.719,161.621,-76.599,-83.313
0.077,0.302,-0.691,103.577,-181.58,-80.994
-0.077,0.477,0.87,83.374,-184.998,-89.905
-4.0,-4.0,-1.732,-101.685,-32.471,-91.553
1.699,0.559,-2.294,-369.995,59.326,53.406
0.924,2.139,-0.956,-88.928,-41.443,21.362
-0.185,1.359,-0.203,-77.637,36.621,-107.788
-1.857,-1.015,-0.776,32.471,-38.879,-160.461
-2.534,-0.651,-1.437,28.992,-45.105,-189.27
-1.694,0.28,-0.636,-111.633,-32.471,-213.867
-2.816,-1.19,-1.37,-90.149,-47.791,-148.865
-2.656,-1.587,-1.006,-41.931,-57.007,-128.54
-1.71,-1.54,1.421,126.953,-29.724,-106.812
-0.947,-1.917,1.181,149.902,3.601,-52.734
-0.647,-1.984,1.121,151.001,9.888,-37.598
-0.082,-0.853,0.309,29.175,76.599,60.364
-0.077,-1.966,0.207,-51.941,135.315,86.243
-0.806,-1.558,0.824,77.637,137.756,142.578
-1.395,-0.82,-0.675,148.499,124.39,195.984
-2.932,-0.284,-1.072,-27.588,11.597,227.966
-2.648,-0.209,-0.947,-50.293,22.4,190.918
-2.342,0.328,-0.515,-114.136,114.258,300.171
-2.669,1.228,-1.033,-67.444,64.026,279.602
-2.49,1.475,-0.999,-48.645,47.913,239.685
-1.013,1.314,-0.516,-6.104,-0.061,198.12
-0.233,0.997,0.464,-39.307,-22.278,39.124
-0.223,0.593,0.832,-86.121,-6.592,-23.865
-0.499,-0.508,-0.227,-10.681,-35.645,-105.103
0.241,-0.617,-1.502,86.121,-64.148,-19.958
1.44,2.981,0.415,-66.467,-48.767,36.194
-1.994,-1.199,-0.761,94.116,-140.381,-175.11
-0.853,0.09,-0.424,-34.119,0.183,-104.797
-0.781,0.08,-0.599,-81.97,13.611,-115.234
-1.333,-0.23,-0.798,-77.454,-24.719,-100.159
-1.403,-0.593,0.273,34.546,-40.039,-96.741
-1.402,-0.741,0.557,26.794,-32.227,-96.13
-1.166,-0.655,0.485,53.711,33.63,-68.42
-0.699,-0.995,0.427,128.906,-5.249,-42.297
-0.81,-1.112,0.432,123.352,3.479,-28.259
-0.706,-0.932,0.554,59.57,62.317,20.447
-0.446,-0.203,-0.111,4.15,98.022,56.274
-0.671,-0.2,-1.156,-28.442,77.393,62.744
-3.41,-1.347,-0.723,-36.011,-50.11,85.327
-1.613,0.032,-0.253,-21.851,83.496,107.3
-1.534,1.036,-0.576,-63.416,8.728,78.003
-1.033,0.934,-0.195,-4.333,-13.55,62.866
-1.036,0.882,0.213,-25.879,-32.227,29.541
-0.957,0.656,0.183,-60.852,-28.503,7.507
-0.767,0.764,-0.02,-54.932,-51.147,-26.855
-0.82,0.783,0.173,-14.221,-11.658,-56.58
-0.774,0.669,0.067,-11.719,2.686,-67.261
-0.848,-0.022,-0.085,-66.04,-26.978,-101.318
-1.109,-0.79,-0.304,-84.534,-4.578,-116.516
-0.808,0.881,0.331,-97.717,-52.673,-60.913
-1.272,0.251,-0.334,170.044,-28.442,-86.67
-0.755,-0.686,0.241,36.194,-30.457,-67.139
-0.73,-0.281,-0.295,59.509,-3.845,-65.674
-0.91,-0.205,-0.465,2.991,-40.405,-68.115
-0.911,-0.086,-0.051,-7.263,-35.278,-61.951
-0.922,-0.022,-0.387,-12.268,-31.677,-64.697
-0.998,0.01,-0.102,-37.964,-36.621,-59.265
-0.952,-0.108,0.043,-26.672,-12.39,-52.246
-1.004,-0.28,-0.285,-10.132,-8.728,-48.035
-1.112,-0.306,-0.285,-19.409,-14.771,-42.969
-1.153,-0.325,-0.18,-17.578,-14.343,-17.7
-1.019,-0.042,-0.24,-8.667,-10.803,-0.854
-0.983,0.036,-0.238,-12.756,-9.888,0.366
-0.905,0.193,-0.188,-8.606,-3.967,-2.014
-0.917,0.201,-0.237,-1.709,-1.892,-7.08
-0.905,0.151,-0.344,-14.404,-0.61,-12.085
-0.925,0.143,-0.326,-21.79,-1.892,-13.489
-0.972,0.1,-0.204,-19.897,-1.465,-13.916
-0.986,0.079,-0.172,-0.977,-2.808,-7.874
-0.986,0.078,-0.2,8.484,-4.456,-5.432
-0.984,0.075,-0.216,9.827,-4.517,-4.395
-0.944,0.083,-0.281,8.789,-2.625,0.732
-0.945,0.102,-0.236,1.953,-0.977,-1.16
-0.95,0.101,-0.226,6.104,-1.587,-1.343
-0.949,0.097,-0.225,6.592,-1.587,-1.282
-0.975,0.06,-0.222,6.47,-1.648,-0.916
-0.983,0.046,-0.22,6.47,-1.953,-0.61
-0.994,0.038,-0.216,4.883,-1.404,1.648
-0.988,0.042,-0.216,4.272,-1.099,2.686
-0.967,0.055,-0.232,3.296,-1.038,4.883
-0.949,0.068,-0.239,1.648,-1.343,5.676
-0.915,0.116,-0.265,1.221,-1.587,5.188

-0.851,-0.869,0.128,45.288,17.883,11.78
-0.855,-0.949,0.188,43.579,21.606,24.719
-0.858,-0.925,0.181,39.795,25.208,38.696
-0.86,-0.848,0.152,36.621,27.405,51.025
-1.639,-0.66,0.268,68.787,39.124,121.46
-2.093,-0.515,-0.069,2.93,35.645,171.997
-1.744,-0.233,0.053,-46.57,37.781,156.311
-1.27,-0.064,0.062,-93.14,42.053,156.25
-0.778,0.401,-0.224,-129.333,-8.545,109.741
-0.549,0.392,0.11,-121.521,-17.09,67.139
0.274,0.932,-0.085,16.052,-5.981,-57.556
0.596,1.274,0.072,52.551,-23.621,-106.628
0.478,1.351,-0.468,70.19,-75.439,-174.011
-1.31,-1.235,-0.246,179.871,-136.047,-211.304
-3.993,-1.56,0.655,182.373,-104.431,-97.29
-0.868,-0.154,-0.21,75.928,-51.331,-161.682
-1.153,0.443,-0.661,-28.198,-15.869,-147.4
-1.319,0.804,-1.112,-27.649,-28.809,-177.612
-2.224,-1.758,0.61,50.903,15.808,-183.838
-0.443,-1.927,0.048,26.855,30.273,71.838
-2.689,-0.38,-0.577,29.846,81.543,250.122
-3.158,-0.178,-0.938,-77.026,138.367,361.084
-3.663,0.664,-0.979,-84.412,111.694,378.845
-0.951,1.21,-0.238,-48.523,-27.344,280.762
0.034,1.237,0.436,-46.143,-45.227,192.017
0.418,1.027,0.986,-78.064,-26.367,88.196
0.449,0.599,0.042,-170.532,112.305,-111.755
0.164,0.905,-0.367,-12.268,12.207,-121.826
-0.51,0.663,-1.762,150.269,-20.386,-86.06
-0.517,0.358,-1.691,185.425,-178.467,-26.062
-0.242,1.107,1.08,90.271,-204.895,-44.8
-0.598,-0.497,2.448,108.521,-39.612,-113.953
-4.0,3.631,3.775,437.561,-180.481,-61.523
1.649,1.138,-2.045,-492.249,145.02,88.074
0.029,1.806,-0.234,-67.688,52.734,-127.563
-2.275,-0.215,-0.304,184.265,-53.467,-213.44
-2.645,-0.72,-1.26,-215.82,-333.191,-132.141
-1.849,0.325,-1.392,29.358,-47.119,-178.345
-2.384,-0.997,-0.601,-64.758,-48.889,-121.582
-2.033,-0.197,0.623,144.897,-28.076,-111.877
-1.187,-1.183,0.665,116.943,-36.743,-136.23
-0.618,-1.678,0.651,131.165,-16.052,-98.389
-0.086,-1.495,0.427,85.938,28.687,-36.926
-0.633,-1.587,0.625,62.5,110.718,111.572
-0.896,-1.069,-0.309,72.693,111.816,125.122
-2.665,-0.761,-1.381,-16.418,58.838,156.921
-2.497,-0.145,-0.546,-87.646,118.652,238.708
-2.724,-0.194,-0.431,-88.196,134.827,265.381
-3.406,0.152,-0.888,-69.031,96.863,267.09
-0.515,1.347,0.29,-76.66,32.349,215.942
0.461,0.449,-0.5,-190.613,38.635,-168.579
0.121,0.075,-0.49,-122.62,-45.105,-168.152
-0.431,-1.188,-1.187,-87.341,-0.427,-113.953
-1.04,-1.058,-0.933,12.695,-121.155,-31.25
-1.149,-0.703,0.387,189.026,-116.333,73.486
-4.0,-4.0,-0.604,102.234,29.48,57.922
0.192,3.217,0.856,374.146,-54.016,136.108
2.716,4.0,-2.239,100.83,84.595,174.133
-0.995,0.952,0.286,88.806,-97.351,-12.39
-3.802,-3.993,-1.062,-17.761,-122.314,-199.951
-2.222,-0.242,-0.001,40.1,9.644,4.944
-0.364,0.303,-0.819,-147.034,78.613,-51.086
-1.103,0.695,-0.328,-57.617,-9.521,-74.463
-1.284,0.41,-0.37,2.136,-45.532,-73.608
-1.115,-0.396,-0.076,0.488,-64.636,-70.068
-0.935,-0.543,-0.156,-49.011,-31.86,-73.73
-0.782,-0.298,-0.111,-26.306,-35.706,-78.003
-0.794,-0.147,-0.115,-7.385,-43.518,-84.045
-0.966,-0.196,-0.066,-16.602,-38.818,-89.966
-0.948,-0.184,0.095,-22.827,-27.954,-81.055
-0.769,-0.11,0.018,-28.87,-6.104,-67.383
-0.742,0.052,-0.153,12.146,-25.818,-70.129
-0.963,-0.211,-0.172,14.648,-38.635,-66.956
-0.904,-0.232,-0.152,5.798,-28.259,-59.753
-0.956,-0.183,-0.148,14.771,-17.151,-52.49
-1.039,-0.136,-0.221,27.405,-10.01,-39.001
-1.021,-0.061,-0.161,20.02,-13.245,-30.762
-0.988,0.0,-0.115,10.498,-14.709,-31.25
-0.989,0.121,-0.035,-2.319,-15.137,-37.537
-0.938,0.146,-0.168,20.508,-6.165,-44.373
-0.944,0.118,-0.186,19.104,-6.165,-46.509
-0.929,0.098,-0.278,9.399,-6.165,-46.875
-0.924,0.141,-0.292,-0.854,-7.935,-43.335
-0.972,0.155,-0.162,3.601,-4.089,-39.307
-0.976,0.136,-0.132,3.296,-2.441,-35.645
-0.976,0.052,-0.121,5.249,-2.441,-30.029
-0.968,-0.001,-0.149,9.949,-1.953,-26.367
-0.981,0.008,-0.199,13.489,-5.737,-21.179
-0.96,0.074,-0.253,12.024,-7.019,-13.428
-0.942,0.121,-0.26,6.226,-7.202,-10.193
-0.969,0.202,-0.211,4.028,-3.418,-9.583
-0.976,0.194,-0.201,0.183,-1.648,-10.742
-0.953,0.13,-0.183,-3.296,-0.427,-9.216
-0.944,0.12,-0.195,-4.333,-1.343,-4.944
-0.936,0.177,-0.23,-4.517,-2.441,-3.113
-0.919,0.263,-0.249,0.183,-1.587,-1.831
-0.92,0.245,-0.243,-0.183,-0.793,-1.953
-0.922,0.226,-0.243,0.549,-0.732,-1.587
-0.918,0.228,-0.238,1.221,-0.916,-1.526
-0.929,0.231,-0.23,4.211,-1.282,-1.221
-0.927,0.221,-0.224,7.446,-1.526,-0.671
-0.928,0.214,-0.224,9.033,-1.892,-0.854
-0.92,0.2,-0.235,7.019,-1.526,-0.366
-0.943,0.188,-0.23,1.465,-1.221,-1.038
-0.945,0.178,-0.22,-0.488,-0.916,-0.61
-0.944,0.176,-0.216,-1.404,-0.977,-0.488
-0.944,0.17,-0.219,-3.113,-1.221,0.122
-0.944,0.169,-0.222,-3.296,-1.099,0.122
-0.946,0.181,-0.245,-2.93,-1.16,0.0
-0.937,0.2,-0.253,-1.465,-1.038,0.305
-0.924,0.199,-0.244,-0.916,-0.732,0.854
-0.925,0.191,-0.236,-1.099,-0.732,0.671
-0.932,0.177,-0.228,-1.404,-0.305,0.061
-0.944,0.184,-0.226,-4.211,-0.122,-0.793
