aX,aY,aZ,gX,gY,gZ
-0.82,0.487,-0.004,-0.122,0.183,-0.366
-0.825,0.494,0.008,-0.427,0.366,0.061
-0.829,0.499,0.013,1.038,0.305,0.122
-0.828,0.496,0.008,1.16,0.244,0.671
-0.828,0.49,0.012,2.014,0.183,0.122
-0.835,0.488,0.012,1.648,-0.488,0.244
-0.833,0.485,0.013,3.54,-0.732,0.549
-0.83,0.486,0.011,2.625,-0.061,0.061
-0.831,0.5,0.013,0.366,0.183,0.183
-0.829,0.482,0.018,-0.366,0.854,-0.488
-0.832,0.487,0.02,-0.122,0.854,-0.427
-0.83,0.489,0.021,0.977,0.183,-0.549
-0.829,0.498,0.026,0.977,-0.244,-0.366
-0.829,0.492,0.021,0.488,-0.122,-0.549
-0.832,0.494,0.025,0.305,0.0,-0.366
-0.83,0.493,0.018,0.732,-0.122,-0.366
-0.828,0.493,0.008,-1.404,0.183,-0.122
-0.819,0.497,0.018,-2.258,0.549,-0.244
-0.828,0.496,0.015,-0.122,0.122,-0.305
-0.825,0.488,0.016,0.061,0.427,0.366
-0.824,0.495,0.02,-0.427,0.549,-0.183
-0.825,0.487,0.013,-0.732,1.038,0.0
-0.828,0.487,0.019,0.061,0.793,0.427
-0.835,0.502,0.026,1.038,0.854,0.061
-0.825,0.487,0.028,4.15,-0.488,0.671
-0.837,0.479,0.024,1.404,1.038,0.183
-0.839,0.485,0.033,3.357,1.038,0.732
-0.828,0.496,0.028,0.916,-0.977,-0.305
-0.839,0.466,0.054,7.996,-1.038,0.549
-0.83,0.47,0.042,4.15,-0.061,1.465
-0.833,0.469,0.046,3.601,0.061,1.404
-0.837,0.474,0.056,2.686,0.122,0.732
-0.826,0.464,0.026,2.441,-1.526,0.854
-0.838,0.504,0.06,-5.798,-0.671,0.183
-0.84,0.469,0.048,4.944,-0.488,0.0
-0.84,0.487,0.041,-2.747,0.244,-0.244
-0.836,0.488,0.051,-1.709,0.305,0.244
-0.841,0.468,0.029,-0.61,-0.244,-0.305
-0.832,0.487,0.035,-2.93,-0.183,-1.099
-0.842,0.48,0.047,-5.005,0.366,-0.549
-0.837,0.473,0.026,-3.479,0.122,-0.732
-0.833,0.48,0.021,-2.441,0.061,-1.038
-0.842,0.468,0.014,1.587,-0.854,-0.244
-0.831,0.486,0.02,-1.77,-0.183,-1.16
-0.842,0.469,0.015,0.305,0.427,0.549
-0.842,0.473,0.003,4.089,-0.854,0.427
-0.842,0.474,0.007,-1.038,0.366,-0.122
-0.843,0.475,0.009,2.38,-0.366,0.793
-0.84,0.472,0.008,0.916,0.183,0.061
-0.839,0.478,0.011,-0.61,1.038,-0.549
-0.839,0.467,0.013,-0.732,0.61,0.0
-0.838,0.48,0.017,0.671,0.671,-0.366
-0.833,0.487,0.025,0.366,0.977,-0.488
-0.841,0.474,0.01,1.77,-0.427,-0.183
-0.833,0.487,0.025,0.122,0.549,-0.61
-0.842,0.477,0.015,0.977,0.0,0.0
-0.835,0.482,0.014,0.366,0.305,0.061
-0.84,0.475,0.014,0.854,-0.183,-0.549
-0.841,0.469,0.012,-0.488,0.61,-0.244
-0.837,0.474,0.02,-0.366,0.732,-0.183
-0.834,0.48,0.015,0.793,0.854,-0.366
-0.836,0.479,0.021,0.427,-0.061,-0.427
-0.839,0.479,0.013,0.366,0.122,-0.427
-0.837,0.485,0.016,0.183,0.366,-0.366
-0.837,0.484,0.012,0.0,0.427,-0.122
-0.836,0.476,0.015,1.526,0.0,0.183
-0.835,0.476,0.016,0.732,0.366,0.0
-0.839,0.49,0.029,0.244,0.122,0.427
-0.84,0.467,0.012,2.808,-0.305,0.61
-0.839,0.475,0.02,1.221,0.122,-0.183

-0.97,-0.411,-0.247,-0.916,-2.441,33.63
-0.97,-0.457,-0.282,-5.798,-5.066,41.748
-1.0,-0.594,-0.241,-14.099,-8.911,50.842
-1.023,-0.473,-0.129,-6.531,-4.639,89.417
-1.256,-0.074,-0.082,9.094,13.062,108.582
-1.347,0.049,-0.115,11.292,6.836,104.553
-1.215,0.092,0.039,-1.16,-20.691,91.064
-1.132,0.202,-0.105,-6.958,-65.063,89.172
-1.031,-0.155,-0.156,3.113,-10.071,82.52
-0.898,-0.136,-0.105,-28.015,-8.972,58.899
-0.856,-0.182,-0.114,-62.317,-3.418,44.922
-0.84,-0.15,-0.061,-102.417,14.343,27.893
-0.8,-0.06,0.019,-99.426,24.048,17.822
-0.761,-0.021,0.089,-78.308,25.757,13.977
-0.72,-0.086,0.099,-34.973,19.348,7.263
-0.733,-0.241,0.04,-17.151,-1.892,-8.24
-0.751,-0.3,0.01,-23.56,-5.493,-15.015
-0.824,-0.469,-0.052,-27.771,-17.944,-26.489
-0.976,-0.542,-0.111,-35.828,-22.095,-24.658
-0.893,-0.402,-0.24,-2.38,-20.325,-19.287
-1.045,-0.193,-0.172,8.301,-23.621,-26.55
-1.773,0.073,0.078,-6.897,-21.912,-39.429
-1.531,-0.95,-0.372,-44.312,34.302,-7.385
-2.303,-0.751,-0.27,-34.058,-36.499,9.094
-0.135,1.213,-0.037,-7.751,76.782,-6.714
-0.61,0.49,0.121,13.733,18.86,-72.815
-0.974,-0.526,-0.338,48.523,-93.201,-51.147
-1.098,0.129,0.046,20.691,-17.212,-50.049
-1.07,-0.409,-0.329,27.71,-2.502,-35.217
-0.939,-0.206,-0.375,3.357,3.052,-39.368
-0.848,-0.075,-0.211,-1.648,10.681,-45.044
-0.974,-0.004,-0.16,-22.095,6.348,-24.048
-0.997,0.027,-0.166,-24.597,0.122,-8.728
-0.973,0.008,-0.189,7.446,-7.568,-11.23
-0.962,0.015,-0.13,18.494,-17.944,-12.085
-0.96,0.012,-0.213,17.944,-15.015,-5.005
-0.984,-0.038,-0.237,-1.221,-5.676,0.122
-0.97,-0.084,-0.247,-10.62,0.793,-2.869
-0.987,-0.003,-0.185,-24.597,6.836,-2.869
-0.956,0.055,-0.166,-20.02,6.958,0.793
-0.946,0.061,-0.112,-9.766,-1.831,4.578
-0.942,0.046,-0.135,-2.319,-4.395,5.432
-0.955,0.034,-0.144,-1.709,-4.333,4.822
-0.995,0.001,-0.197,-0.793,-3.479,4.578
-0.975,0.029,-0.171,-5.432,-1.648,4.944
-0.952,0.04,-0.161,-7.507,2.075,4.028
-0.943,0.046,-0.141,-7.69,2.38,3.113
-0.949,0.03,-0.144,-0.305,2.014,-1.465
-0.948,0.035,-0.131,-0.061,1.953,-2.014
-0.974,0.017,-0.124,-0.427,5.127,-5.615
-0.996,-0.089,-0.167,1.404,4.028,-5.371
-0.991,-0.101,-0.17,1.526,3.174,-4.944
-1.011,-0.078,-0.171,5.432,4.883,-4.395
-0.97,-0.097,-0.217,7.507,4.944,-3.113
-0.966,-0.052,-0.179,4.272,2.991,-2.136
-0.966,-0.081,-0.174,1.221,2.502,-0.122
-0.978,-0.067,-0.16,-0.061,2.319,0.244
-0.974,-0.04,-0.158,1.343,1.16,-0.488
-0.972,-0.004,-0.15,3.601,1.587,-0.61
-0.968,0.004,-0.155,4.272,1.343,-0.977
-0.984,-0.003,-0.143,2.441,0.793,-1.099
-0.985,-0.001,-0.14,1.77,1.343,-1.16
-0.974,-0.003,-0.113,0.366,3.418,0.061
-0.979,-0.007,-0.107,2.075,3.235,0.366
-0.969,-0.029,-0.16,6.104,-0.061,3.113
-0.97,-0.015,-0.159,6.409,-1.221,3.418
-0.98,-0.027,-0.129,7.812,-1.648,3.906
-0.975,-0.037,-0.125,7.263,-1.16,4.944
-0.971,-0.059,-0.155,7.263,-1.221,5.493
-0.975,-0.039,-0.16,5.859,-2.014,5.249
-0.974,-0.03,-0.158,5.554,-1.404,4.272
-0.971,-0.034,-0.139,3.479,0.0,3.662
-0.965,-0.035,-0.142,1.892,1.404,2.869
-0.969,-0.031,-0.139,1.282,1.404,2.319
-0.975,-0.042,-0.145,2.197,0.854,0.549
-0.976,-0.042,-0.136,2.869,0.854,-0.671
-0.969,-0.057,-0.143,1.892,1.526,-0.366
-0.967,-0.06,-0.145,0.305,1.282,0.0
-0.977,-0.06,-0.15,0.732,1.282,-0.305
-0.973,-0.054,-0.14,0.916,0.854,-0.183
-0.973,-0.046,-0.132,1.343,0.977,-0.427
-0.979,-0.058,-0.15,3.479,1.038,-0.427
-0.973,-0.047,-0.163,2.075,-0.732,-0.427
-0.973,-0.036,-0.156,1.465,-0.732,-0.671
-0.974,-0.029,-0.148,-0.854,0.977,-0.488
-0.974,-0.027,-0.145,-0.977,1.282,-0.916
-0.976,-0.028,-0.143,-0.977,0.488,-0.916
-0.979,-0.021,-0.139,-0.244,0.0,-0.122
-0.974,-0.018,-0.137,0.61,-0.183,0.793
-0.964,-0.025,-0.127,0.183,-0.671,1.831
-0.973,-0.018,-0.134,1.465,-0.854,0.916
-0.975,-0.029,-0.159,3.662,-1.282,1.038
-0.964,-0.031,-0.132,0.427,0.427,0.793
-0.965,-0.039,-0.138,0.183,0.61,0.854
-0.976,-0.039,-0.146,1.343,-0.061,0.244
-0.974,-0.044,-0.134,3.54,0.366,-0.305
-0.976,-0.061,-0.156,4.211,0.427,0.366
-0.977,-0.064,-0.16,4.028,0.122,0.427
-0.977,-0.063,-0.162,2.258,-1.404,0.732
-0.975,-0.049,-0.153,1.648,-0.977,0.549
-0.975,-0.045,-0.15,2.38,-0.488,0.671
-0.969,-0.04,-0.152,2.136,0.061,0.793
-0.966,-0.039,-0.147,1.099,-0.244,0.793
-0.967,-0.032,-0.142,0.244,0.244,0.305
-0.98,-0.027,-0.14,0.305,1.282,-0.732
-0.973,-0.029,-0.139,2.747,1.587,-1.038
-0.966,-0.034,-0.155,2.319,1.648,-1.221
-0.981,-0.04,-0.159,0.061,-0.427,-1.221
-0.982,-0.033,-0.147,-1.099,0.183,-1.099
-0.973,-0.037,-0.147,0.366,1.77,-0.488
-0.972,-0.039,-0.153,0.854,0.916,-0.366
-0.972,-0.036,-0.156,0.793,-0.854,0.061
-0.971,-0.032,-0.151,0.732,-0.793,0.061
-0.976,-0.035,-0.142,1.709,0.305,0.244
-0.975,-0.048,-0.152,1.404,0.183,0.549
-0.974,-0.047,-0.152,1.404,0.183,0.793
-0.974,-0.035,-0.146,-0.244,-0.366,0.916
-0.972,-0.034,-0.137,-1.587,-0.244,0.916
-0.971,-0.033,-0.136,-1.465,0.122,0.916

-0.978,-0.388,-0.195,-14.954,-12.329,24.658
-0.983,-0.428,-0.199,-17.395,-13.611,29.053
-0.98,-0.43,-0.227,-17.7,-14.771,33.508
-0.93,-0.157,-0.036,-15.198,-8.85,38.208
-0.872,-0.136,-0.081,-1.221,0.366,20.447
-0.885,-0.165,-0.076,-11.414,-9.949,9.644
-0.984,-0.241,-0.189,-2.258,-19.592,-3.052
-1.004,-0.158,-0.161,-23.926,-5.798,-15.381
-0.954,-0.035,-0.1,-35.278,5.005,-26.001
-0.981,0.009,-0.015,-18.311,-4.944,-38.818
-1.023,0.026,-0.01,10.864,-12.939,-42.48
-0.946,-0.02,-0.284,51.025,-8.667,-45.166
-0.938,-0.107,-0.369,17.761,-2.441,-48.401
-0.959,-0.054,-0.331,-7.874,0.916,-51.941
-0.916,-0.003,-0.27,-5.798,8.179,-49.683
-0.908,0.035,-0.25,0.366,1.831,-43.884
-0.907,0.11,-0.247,22.278,-12.817,-38.147
-0.918,0.16,-0.198,42.603,-14.832,-28.87
-0.959,0.166,-0.253,43.762,-9.644,-23.56
-0.962,0.189,-0.259,38.208,2.014,-21.484
-0.973,0.234,-0.228,27.649,4.089,-26.367
-0.966,0.265,-0.193,9.705,9.399,-35.034
-0.939,0.257,-0.14,12.024,15.32,-36.804
-0.916,0.17,-0.189,5.188,8.911,-35.583
-0.922,0.23,-0.193,46.997,-0.916,-28.442
-0.9,0.165,-0.261,36.865,-3.174,-24.353
-0.879,0.121,-0.291,38.208,-4.822,-23.254
-0.888,0.213,-0.257,31.494,-8.85,-18.127
-0.874,0.363,-0.206,50.537,-9.155,-20.142
-0.843,0.383,-0.237,59.082,-9.155,-24.658
-0.802,0.387,-0.154,69.824,-2.319,-31.006
-0.977,0.435,-0.317,85.632,1.465,-45.654
-1.164,0.322,-0.346,47.302,6.836,-42.419
-1.042,0.294,-0.053,-10.254,11.108,-20.264
-0.936,0.476,0.072,16.663,13.184,-6.653
-0.822,0.841,0.041,58.228,7.996,-2.747
-0.772,0.5,-0.002,50.72,7.996,-6.348
-0.744,0.449,-0.024,42.053,10.01,-6.653
-0.701,0.415,-0.034,10.681,15.015,-7.202
-0.698,0.485,-0.032,2.747,14.771,-8.118
-0.749,0.535,-0.006,-2.93,7.812,-8.484
-0.829,0.592,-0.029,6.958,3.723,-8.118
-0.807,0.493,-0.007,12.817,6.165,-6.653
-0.821,0.461,-0.015,8.423,7.202,-4.517
-0.834,0.45,0.003,4.944,7.08,-3.723
-0.81,0.469,0.039,0.366,4.395,-1.526
-0.803,0.518,0.062,-0.671,0.854,-1.16
-0.805,0.541,0.058,0.061,0.977,-0.732
-0.816,0.592,0.025,9.033,2.869,-0.488
-0.824,0.503,-0.001,11.658,3.357,-2.197
-0.825,0.468,-0.009,2.93,3.662,-4.028
-0.816,0.459,-0.009,-0.183,3.845,-3.967
-0.803,0.499,-0.008,-6.775,3.601,-3.174
-0.813,0.522,0.01,-11.719,5.92,-2.38
-0.802,0.533,0.018,-13.0,7.202,-1.953
-0.821,0.546,0.023,-6.165,3.296,-3.906
-0.826,0.536,0.019,-4.761,2.686,-4.089
-0.819,0.495,-0.008,-5.066,3.113,-4.395
-0.838,0.469,-0.012,-7.568,3.845,-4.883
-0.806,0.472,-0.016,-14.343,5.676,-1.465
-0.809,0.479,-0.011,-15.076,5.554,-1.16
-0.817,0.507,-0.002,-14.343,2.258,0.977
-0.816,0.53,0.002,-11.414,2.258,2.441
-0.821,0.526,0.003,-5.554,1.709,1.892
-0.821,0.521,0.003,-4.456,1.77,1.709
-0.817,0.489,-0.008,-1.038,1.77,1.099
-0.815,0.476,-0.008,-0.61,2.38,1.16
-0.804,0.472,-0.035,-0.793,1.465,0.977
-0.818,0.481,-0.028,1.343,0.854,1.587
-0.823,0.482,-0.019,1.221,0.61,1.404
-0.826,0.486,-0.016,0.671,0.305,1.526
-0.855,0.497,-0.002,0.793,0.122,0.977
-0.837,0.489,0.007,1.282,-0.183,1.282
-0.831,0.489,0.012,1.526,-0.183,1.526
-0.848,0.498,0.011,4.456,-0.793,1.16
-0.848,0.494,0.013,5.798,-0.549,0.977
-0.829,0.479,0.003,6.775,0.366,0.916
-0.826,0.476,-0.005,6.592,0.549,0.732
-0.826,0.476,-0.011,4.028,0.366,1.587
-0.832,0.486,-0.019,2.197,0.244,1.465
-0.832,0.487,-0.012,1.648,0.427,1.526
-0.824,0.502,-0.004,-0.305,0.671,0.488
-0.819,0.503,-0.003,-0.427,0.854,0.061
-0.827,0.499,-0.008,0.305,0.366,-0.549
-0.836,0.491,-0.004,1.526,0.732,-0.305
-0.827,0.488,-0.003,-0.488,0.916,-0.366
-0.822,0.487,-0.014,-1.16,0.854,-0.549
-0.819,0.487,-0.013,-1.038,1.038,-0.305
-0.819,0.494,-0.017,-2.686,0.854,-0.305
-0.821,0.495,-0.013,-3.357,0.793,-0.61
-0.831,0.506,-0.005,-2.686,0.732,-0.854
-0.838,0.491,0.0,-2.075,0.366,-1.16
-0.835,0.485,0.0,-1.465,0.61,-1.099
-0.827,0.479,-0.01,-0.305,0.793,-0.977
-0.832,0.48,-0.007,-1.16,0.732,-0.732
-0.832,0.483,-0.011,-1.648,0.793,-0.549
-0.832,0.486,-0.012,-2.258,0.854,-0.549
-0.823,0.483,-0.016,-1.648,0.916,-0.305
-0.823,0.485,-0.018,-1.587,0.793,-0.122
-0.826,0.49,-0.011,-1.221,0.305,0.122
-0.838,0.495,-0.007,-0.977,0.183,0.366
-0.837,0.491,-0.004,-0.183,-0.061,0.366
-0.838,0.497,-0.002,-0.916,0.366,-0.183
-0.833,0.488,-0.004,0.122,0.549,-0.427
-0.832,0.485,-0.005,0.366,0.549,-0.183
-0.835,0.486,-0.008,0.366,0.488,0.183
-0.826,0.491,-0.01,0.427,0.122,0.244
-0.826,0.494,-0.012,0.366,0.0,0.061
-0.836,0.491,-0.006,0.61,0.671,0.244
-0.83,0.486,-0.007,0.366,0.183,0.0
-0.833,0.482,-0.002,-0.488,0.061,-0.061
-0.831,0.49,-0.007,0.183,0.183,0.061
-0.829,0.488,-0.009,0.732,0.244,-0.122
-0.828,0.484,-0.016,0.916,0.305,0.183
-0.829,0.487,-0.01,0.732,0.366,0.305
-0.829,0.489,-0.013,0.793,0.244,0.244
-0.833,0.481,-0.009,0.366,0.244,0.488
-0.832,0.487,-0.006,-0.061,0.305,0.732
-0.838,0.489,-0.001,0.732,-0.183,0.488

-1.193,0.247,0.101,7.629,-12.573,104.675
-1.185,0.25,0.073,13.611,-15.686,107.239
-1.175,0.296,0.045,20.996,-20.386,110.474
-1.2,0.334,-0.049,26.306,-36.011,120.544
-1.246,0.287,-0.078,16.418,-35.461,127.991
-1.203,0.185,0.007,3.052,-26.855,120.483
-1.124,0.121,-0.07,22.278,-29.175,111.145
-1.084,0.05,-0.07,21.729,-29.907,109.253
-0.973,0.006,-0.174,-14.587,-15.93,89.355
-0.706,0.129,-0.12,-47.913,-5.005,39.49
-0.7,0.036,-0.045,-46.326,-2.747,12.085
-0.805,-0.227,-0.088,-46.326,4.944,-31.311
-0.991,-0.62,-0.092,-93.262,14.526,-35.889
-0.927,-0.403,-0.3,-77.759,-4.517,-36.621
-0.871,0.374,-0.293,-12.756,-27.039,-44.312
-1.637,0.218,0.679,-43.762,-30.457,-86.426
-2.08,-2.096,-0.571,-138.733,63.904,91.125
-1.387,-0.236,-0.414,-29.968,-28.687,70.312
-0.443,1.049,0.249,72.998,-31.311,-42.175
-0.484,0.444,0.29,43.762,22.461,-25.757
-0.918,-0.018,-0.181,40.71,-38.635,-23.438
-1.134,-0.117,-0.08,4.517,-35.522,-17.273
-1.07,0.216,0.008,0.122,-7.019,-26.306
-1.038,-0.044,-0.129,4.944,6.409,-55.481
-0.839,-0.077,-0.233,8.118,23.01,-71.411
-0.84,-0.082,-0.269,4.639,23.926,-72.571
-0.917,-0.134,-0.271,-15.808,18.005,-67.688
-1.062,-0.1,-0.165,-31.25,23.376,-52.002
-1.028,-0.081,-0.148,-31.982,16.235,-27.344
-1.016,-0.075,-0.076,-18.616,12.939,-21.118
-0.962,0.069,-0.048,10.803,-5.615,-14.709
-0.98,0.079,-0.151,25.879,-12.573,-2.563
-0.966,0.115,-0.19,32.471,-14.893,8.972
-0.988,0.031,-0.105,7.629,-7.141,15.381
-0.999,-0.035,-0.121,-10.315,-1.465,16.724
-0.981,0.003,-0.109,-14.038,0.671,12.024
-0.969,0.037,-0.063,-10.01,3.357,9.888
-0.975,0.019,-0.051,5.31,3.174,11.108
-0.975,-0.001,-0.083,9.949,-1.77,14.038
-0.964,-0.001,-0.09,5.859,-2.747,14.465
-0.987,-0.024,-0.079,1.038,-5.31,13.0
-1.0,-0.069,-0.067,3.052,-3.174,13.672
-0.984,-0.085,-0.068,2.075,0.854,8.789
-0.973,-0.052,-0.029,9.155,-1.221,5.188
-0.972,-0.047,-0.08,16.785,-3.357,4.333
-0.985,-0.078,-0.101,16.357,-3.784,2.808
-0.993,-0.105,-0.125,7.08,-0.488,3.113
-0.989,-0.081,-0.094,-1.526,3.296,1.526
-0.976,-0.051,-0.08,2.136,0.244,0.793
-0.979,-0.066,-0.097,5.92,-0.244,1.526
-0.981,-0.076,-0.096,2.014,0.427,1.648
-0.976,-0.051,-0.091,-2.502,1.526,2.014
-0.966,-0.07,-0.098,8.362,-1.953,2.747
-0.966,-0.06,-0.131,9.888,-2.319,2.38
-0.972,-0.067,-0.109,5.798,-0.916,3.052
-0.995,-0.093,-0.096,-1.038,2.014,3.723
-0.992,-0.089,-0.092,0.061,2.197,3.174
-0.98,-0.086,-0.091,3.174,1.404,2.136
-0.981,-0.089,-0.101,4.883,-0.61,3.113
-0.982,-0.09,-0.096,4.028,-0.549,3.784
-0.987,-0.099,-0.086,1.892,1.099,4.211
-0.975,-0.084,-0.069,0.854,1.709,1.221
-0.977,-0.086,-0.085,3.723,-1.465,0.732
-0.979,-0.118,-0.102,0.122,-0.366,0.427
-0.985,-0.087,-0.076,-5.371,-0.122,-0.916
-0.981,-0.084,-0.056,-3.418,0.854,-1.709
-0.978,-0.076,-0.085,-1.465,0.61,-2.014
-0.974,-0.091,-0.093,1.221,0.122,-1.404
-0.99,-0.103,-0.09,-0.549,0.244,-0.854
-0.976,-0.086,-0.086,-0.122,-0.305,-0.793
-0.975,-0.072,-0.094,0.793,-0.122,-1.038
-0.981,-0.081,-0.099,-0.61,0.0,-0.793
-0.98,-0.069,-0.098,-0.793,0.061,-0.793
-0.977,-0.064,-0.098,0.183,-0.427,-0.916
-0.975,-0.071,-0.084,2.014,-0.916,0.122
-0.977,-0.087,-0.109,3.784,-0.854,0.122
-0.986,-0.097,-0.109,1.892,-1.221,1.099
-0.979,-0.09,-0.101,0.305,-0.854,2.136
-0.978,-0.081,-0.101,3.418,-0.61,0.488
-0.979,-0.085,-0.105,2.808,-1.038,0.549
-0.976,-0.078,-0.101,1.343,-1.16,0.183
-0.978,-0.082,-0.102,1.038,-0.793,0.854
-0.967,-0.066,-0.115,2.319,1.282,-0.122
-0.984,-0.102,-0.105,0.732,0.061,2.319
-0.984,-0.097,-0.11,3.845,-1.343,2.258
-0.98,-0.103,-0.108,-1.038,0.061,2.869
-0.972,-0.084,-0.091,-3.357,1.831,0.366
-0.984,-0.106,-0.097,0.854,1.221,-0.61
-0.985,-0.104,-0.102,0.732,0.549,-0.549
-0.978,-0.086,-0.095,-1.465,-0.122,0.183
-0.974,-0.086,-0.088,-1.099,0.977,-0.061
-0.981,-0.1,-0.1,0.61,0.122,-0.977
-0.977,-0.086,-0.099,-2.747,1.648,-1.221
-0.983,-0.088,-0.1,-2.136,1.343,-1.16
-0.974,-0.076,-0.107,0.122,0.305,-1.404
-0.976,-0.082,-0.104,0.977,-0.427,-1.038
-0.98,-0.072,-0.095,0.488,-0.549,-0.732
-0.977,-0.077,-0.103,0.183,0.366,0.061
-0.977,-0.073,-0.107,0.671,-0.427,-0.671
-0.984,-0.1,-0.102,-2.625,1.465,0.0
-0.985,-0.095,-0.091,-2.502,1.099,0.061
-0.977,-0.074,-0.088,-0.305,0.854,-0.183
-0.976,-0.083,-0.1,-0.793,0.854,-1.16
-0.978,-0.065,-0.097,-2.686,-0.305,4.211
-0.972,-0.055,-0.094,0.977,-1.038,3.052
-0.969,-0.074,-0.104,0.0,-0.061,1.343
-0.978,-0.085,-0.098,-2.93,2.197,-0.671
-0.977,-0.078,-0.087,-1.709,1.038,-0.854
-0.978,-0.081,-0.088,0.366,0.61,-0.305
-0.979,-0.091,-0.105,2.075,-0.122,-0.305
-0.979,-0.086,-0.099,0.305,0.61,-0.183
-0.975,-0.087,-0.099,1.77,0.183,-0.793
-0.979,-0.083,-0.093,0.0,0.732,-0.244
-0.978,-0.087,-0.101,0.061,0.671,-0.488
-0.977,-0.076,-0.086,-0.549,0.671,-0.916
-0.979,-0.086,-0.084,-0.366,1.404,-0.977
-0.98,-0.087,-0.09,0.244,0.732,-0.671
-0.98,-0.087,-0.097,1.099,0.427,-0.671
-0.979,-0.079,-0.089,1.221,0.732,-0.488

-0.945,0.276,-0.3,24.109,7.446,-54.321
-0.979,0.218,-0.314,17.761,8.362,-54.077
-0.968,0.186,-0.308,7.935,8.972,-52.307
-0.956,0.184,-0.375,7.446,12.451,-39.917
-1.062,0.208,-0.36,-19.47,7.08,-21.423
-0.949,0.478,-0.062,-15.32,6.958,-0.488
-0.906,0.842,0.128,13.977,-0.183,2.319
-0.864,0.805,0.121,46.692,-1.038,-7.385
-0.749,0.488,-0.012,58.472,-4.761,-14.709
-0.724,0.448,-0.06,59.937,-3.418,-14.465
-0.72,0.394,-0.173,37.598,1.587,-12.146
-0.729,0.473,-0.192,9.216,9.949,-8.85
-0.78,0.54,-0.121,-10.925,15.93,-9.521
-0.778,0.555,-0.065,-17.212,14.221,-9.949
-0.817,0.607,0.022,-5.188,10.498,-12.085
-0.844,0.538,0.028,10.986,4.089,-7.812
-0.811,0.522,-0.012,13.672,2.319,-3.235
-0.769,0.508,-0.105,9.644,8.423,-1.526
-0.765,0.513,-0.133,7.812,9.827,-1.099
-0.763,0.579,-0.073,-24.963,12.207,-1.099
-0.756,0.616,-0.038,-26.306,10.559,-1.77
-0.755,0.626,-0.017,-19.836,8.362,-3.052
-0.765,0.597,0.001,-8.545,5.188,-3.845
-0.809,0.52,-0.013,9.033,-1.465,-2.075
-0.81,0.454,-0.054,7.141,-1.282,-1.465
-0.803,0.443,-0.067,6.653,-0.854,-1.343
-0.799,0.449,-0.088,3.235,0.244,-0.488
-0.837,0.53,-0.046,-3.54,0.61,-0.61
-0.814,0.535,-0.026,-1.16,0.305,0.183
-0.82,0.527,-0.022,1.282,-0.671,0.244
-0.821,0.519,-0.03,5.249,0.671,-0.732
-0.812,0.507,-0.032,5.737,1.038,-0.854
-0.81,0.508,-0.033,3.113,2.625,-0.732
-0.8,0.515,-0.067,1.465,4.089,-1.404
-0.794,0.501,-0.091,-7.874,3.723,-1.648
-0.789,0.531,-0.081,-11.292,4.639,-1.648
-0.791,0.579,-0.051,-13.855,7.263,-3.784
-0.801,0.587,-0.023,-7.629,9.216,-4.15
-0.786,0.56,-0.031,-2.075,4.517,-4.028
-0.786,0.493,-0.043,-0.854,1.77,-2.808
-0.782,0.488,-0.049,-0.244,1.16,-2.014
-0.812,0.489,-0.043,-0.427,0.183,0.793
-0.82,0.5,-0.04,-0.549,0.671,1.221
-0.812,0.511,-0.043,-0.549,-0.366,1.831
-0.817,0.519,-0.041,-1.282,-0.732,1.648
-0.812,0.523,-0.036,1.648,-0.488,0.977
-0.82,0.511,-0.038,1.892,0.977,0.732
-0.817,0.502,-0.038,0.549,1.343,1.221
-0.814,0.518,-0.036,-1.77,1.038,1.526
-0.809,0.53,-0.034,-2.686,0.61,1.648
-0.804,0.543,-0.026,-0.916,-0.366,1.77
-0.802,0.54,-0.026,0.427,-0.854,1.709
-0.802,0.539,-0.021,2.625,-2.197,1.953
-0.809,0.54,-0.029,6.226,-2.808,2.502
-0.803,0.539,-0.029,7.019,-2.441,2.869
-0.796,0.537,-0.029,9.033,-3.479,2.747
-0.799,0.512,-0.036,10.132,-4.517,1.587
-0.81,0.515,-0.037,10.132,-3.601,1.465
-0.821,0.512,-0.036,7.08,-2.136,0.732
-0.826,0.5,-0.031,3.418,-1.953,0.244
-0.826,0.506,-0.025,2.441,-1.831,0.427
-0.835,0.5,-0.025,4.456,-1.587,1.16
-0.826,0.509,-0.026,4.272,-2.258,2.563
-0.82,0.513,-0.026,4.395,-2.319,2.747
-0.817,0.517,-0.033,5.737,-1.892,3.174
-0.815,0.511,-0.04,6.409,-1.526,3.113
-0.81,0.499,-0.059,5.554,-2.319,2.441
-0.808,0.5,-0.06,4.517,-2.258,2.258
-0.808,0.51,-0.058,3.906,-1.221,2.258
-0.807,0.505,-0.059,2.502,-1.282,1.892
-0.811,0.503,-0.048,1.709,-0.916,1.831
-0.815,0.51,-0.045,1.465,-0.366,1.77
-0.812,0.505,-0.037,2.625,-1.465,1.648
-0.816,0.505,-0.038,2.563,-1.404,1.282
-0.826,0.5,-0.036,1.77,-0.244,0.61
-0.83,0.497,-0.042,0.549,0.427,0.305
-0.823,0.498,-0.043,-2.197,0.488,0.0
-0.816,0.505,-0.031,-3.54,1.282,-0.244
-0.814,0.512,-0.027,-4.15,1.526,-0.427
-0.804,0.506,-0.038,-2.93,1.648,-1.16
-0.806,0.507,-0.048,-2.625,1.526,-1.282
