aX,aY,aZ,gX,gY,gZ
-0.923,0.25,-0.197,-4.395,0.244,-1.099
-0.919,0.251,-0.195,-3.967,0.305,-0.61
-0.927,0.247,-0.196,-2.625,0.488,-0.549
-0.925,0.25,-0.195,-2.38,0.122,-0.61
-0.923,0.249,-0.194,-2.197,0.488,-0.549
-0.924,0.236,-0.198,-2.075,1.038,-0.122
-0.926,0.234,-0.199,-2.319,1.038,0.0
-0.928,0.231,-0.201,-2.869,0.793,-0.244
-0.928,0.238,-0.198,-3.174,0.61,-0.488
-0.926,0.244,-0.195,-3.113,0.671,-0.305
-0.924,0.245,-0.196,-2.869,0.427,-0.305
-0.926,0.241,-0.199,-1.221,0.732,0.549
-0.928,0.241,-0.197,-0.61,0.793,0.793
-0.926,0.241,-0.196,-0.183,0.793,0.977
-0.926,0.24,-0.196,0.122,0.854,0.977
-0.921,0.243,-0.192,0.183,0.549,0.854
-0.928,0.245,-0.195,0.732,0.488,0.0

-0.789,-0.247,-0.113,-54.688,28.809,147.4
-0.901,0.002,0.263,-65.125,29.114,148.804
-0.93,0.37,0.322,-56.641,51.331,152.1
-1.084,0.745,0.034,-31.738,67.871,150.33
-0.712,0.644,0.023,11.536,99.609,151.794
-0.684,0.283,0.123,59.448,51.636,125.916
-1.07,-0.833,0.033,16.785,31.006,124.756
-1.125,-0.649,-0.128,12.39,35.461,83.74
-1.08,-0.562,-0.076,6.409,30.823,55.725
-1.09,-0.297,-0.177,28.992,19.836,34.668
-1.806,-0.265,-0.256,43.274,13.794,4.456
-2.116,-0.371,-0.27,32.654,19.043,-5.249
-1.735,-0.402,-0.048,26.245,30.212,-50.903
-1.953,0.104,0.053,58.594,10.01,-86.06
-2.026,0.107,0.038,79.407,-4.211,-112.061
-2.522,0.261,-0.246,123.352,2.136,-176.819
-2.024,-0.0,-0.54,187.927,4.456,-188.293
-1.451,-0.378,-0.925,193.542,-15.564,-196.289
0.038,-0.38,-0.385,139.465,92.834,-130.31
-0.571,-4.0,-0.301,-152.1,80.139,68.604
-0.704,-4.0,-0.923,-187.195,65.796,147.949
-0.183,0.109,0.276,95.337,-37.72,98.206
0.212,1.489,1.459,65.735,-102.6,60.608
-0.673,1.543,-1.012,-9.033,-148.01,21.362
-0.546,0.384,-1.167,146.24,-153.442,35.034
-0.287,-0.196,-0.455,-162.048,40.649,112.793
-0.217,0.157,-0.193,-206.604,14.526,58.899
-0.078,0.678,-0.133,-184.265,20.813,36.926
0.023,0.84,0.209,-116.577,-21.362,-25.696
0.016,0.561,0.147,-107.056,5.249,-1.16
-0.023,0.066,0.264,-108.032,-5.92,-62.439
0.233,-0.612,0.235,-62.256,44.617,-85.754
0.456,-0.863,-0.125,-98.083,40.527,-83.801
-0.009,-1.715,1.918,-231.506,42.236,-28.748
-0.772,-1.42,-0.87,35.4,-34.363,-47.607
-3.113,-0.171,0.268,-89.478,102.844,264.771
-2.99,2.399,-0.112,-76.416,41.138,171.021
-0.26,1.325,0.102,182.922,-90.149,-112.366
-1.359,0.217,-0.433,74.402,-132.935,-53.528
-1.903,-0.391,-0.826,70.679,-100.464,-3.296
-1.613,-1.465,-0.695,-47.546,73.547,-35.156
-1.361,0.285,-0.336,-172.485,66.284,-78.918
-1.416,1.117,-0.026,-125.305,37.964,-52.795
-1.214,0.56,0.079,60.547,-20.813,-29.419
-0.728,0.413,0.056,111.45,-43.457,-59.021
-1.116,-0.276,0.018,100.83,112.061,24.719
-0.697,-0.039,-0.309,-0.305,8.179,-72.205
-0.494,0.087,-0.308,30.884,32.349,-43.03
-0.488,0.091,-0.35,36.438,3.296,-60.364
-0.456,-0.074,-0.441,39.673,-17.456,-79.712
-0.608,-0.241,-0.316,-4.15,-4.089,-68.787
-0.694,-0.377,-0.166,-57.251,-8.118,-57.068
-1.005,-0.512,0.043,-85.693,-11.353,-48.95
-1.026,-0.192,-0.001,-12.695,-6.653,-31.006
-0.859,0.17,-0.312,14.771,-11.292,-12.939
-0.969,0.04,-0.125,-23.315,11.597,-5.981
-0.96,0.087,-0.159,-19.104,5.615,-10.681
-0.934,0.167,-0.21,-9.888,-0.549,-12.512
-0.936,0.18,-0.209,2.625,-6.47,-11.23
-0.946,0.142,-0.215,5.188,-6.104,-9.399
-0.926,0.032,-0.136,11.719,5.859,0.366
-0.991,0.032,-0.191,0.916,7.629,3.296
-0.973,0.043,-0.163,1.953,20.02,10.315
-0.959,0.119,-0.201,18.494,-8.911,-5.066
-0.94,0.152,-0.214,19.653,-11.108,-10.315
-0.932,0.165,-0.218,18.066,-11.108,-11.475
-0.939,0.157,-0.204,5.737,-5.92,-9.399
-0.944,0.162,-0.193,3.052,-4.089,-8.24
-0.958,0.17,-0.167,0.61,4.395,-3.418
-0.95,0.161,-0.149,0.0,2.502,-4.211
-0.947,0.154,-0.16,0.793,1.282,-5.493
-0.946,0.125,-0.211,2.93,-1.038,-8.057
-0.945,0.133,-0.233,1.282,-1.282,-7.996
-0.936,0.168,-0.216,-6.775,2.441,-4.15
-0.943,0.166,-0.198,-5.676,2.686,-3.418
-0.949,0.161,-0.185,-5.798,2.136,-3.235
-0.954,0.151,-0.166,-3.418,0.732,-2.502
-0.958,0.147,-0.173,-0.427,-0.61,-1.282
-0.958,0.151,-0.19,1.953,-1.526,-0.61
-0.954,0.148,-0.201,2.808,-2.014,-0.549
-0.939,0.138,-0.225,4.822,-1.892,0.305
-0.941,0.15,-0.223,4.272,-2.136,-0.122
-0.941,0.177,-0.19,-0.305,-0.61,-1.587
-0.943,0.18,-0.188,-0.549,-0.305,-1.831
-0.943,0.176,-0.192,0.122,-1.038,-2.808
-0.942,0.177,-0.205,0.671,-1.343,-3.357
-0.937,0.19,-0.209,-0.061,-1.892,-5.005
-0.933,0.192,-0.21,-0.122,-1.648,-5.371
-0.933,0.198,-0.216,-2.136,0.122,-6.531
-0.934,0.203,-0.209,-3.235,0.427,-6.836
-0.93,0.205,-0.199,-3.418,1.16,-7.385
-0.932,0.213,-0.188,-1.221,-0.244,-8.179
-0.927,0.217,-0.186,0.122,-0.61,-8.606
-0.933,0.211,-0.203,2.502,-0.244,-9.399
-0.938,0.187,-0.203,2.808,0.122,-9.399
-0.943,0.173,-0.199,2.502,0.732,-9.033
-0.949,0.153,-0.222,1.709,-0.366,-8.118
-0.949,0.146,-0.223,0.549,-1.221,-7.568
-0.944,0.142,-0.214,0.244,-1.038,-5.493
-0.951,0.168,-0.202,0.061,-1.038,-4.028
-0.951,0.18,-0.199,2.014,-1.221,-2.441
-0.949,0.182,-0.202,2.869,-1.221,-1.831
-0.942,0.176,-0.206,3.845,-0.366,-0.183
-0.938,0.171,-0.213,4.028,-0.183,0.427
-0.944,0.169,-0.221,3.418,-0.671,1.282
-0.945,0.17,-0.218,2.014,0.305,2.014
-0.94,0.183,-0.217,0.366,0.671,2.686
-0.937,0.189,-0.214,-0.244,0.183,2.625
-0.932,0.212,-0.205,-1.404,-0.061,1.77
-0.926,0.227,-0.199,-1.282,0.183,1.465
-0.923,0.229,-0.197,-0.244,0.061,0.854
-0.923,0.229,-0.2,0.122,-0.061,0.549
-0.93,0.228,-0.206,1.099,0.0,0.122
-0.93,0.229,-0.208,1.343,0.122,-0.061
-0.929,0.231,-0.209,1.16,-0.427,-0.793
-0.929,0.225,-0.213,1.038,-0.61,-1.282
-0.928,0.223,-0.204,1.16,-0.244,-1.526
-0.933,0.215,-0.209,1.953,-0.61,-1.587
-0.935,0.22,-0.206,2.014,-0.793,-1.648

-0.753,0.663,0.058,13.062,88.196,143.005
-0.814,0.449,0.147,48.889,34.18,114.563
-0.823,0.289,0.033,70.068,-5.493,100.83
-0.808,0.034,-0.1,67.749,3.54,111.816
-0.865,-0.371,-0.04,39.246,26.917,132.019
-1.027,-0.594,0.051,14.465,41.199,148.438
-1.117,-0.744,-0.064,7.751,35.767,139.465
-1.106,-0.851,-0.369,37.354,2.747,66.711
-1.345,-0.575,-0.418,-7.996,-18.921,-2.625
-1.442,-0.451,-0.315,-14.587,-18.738,-16.724
-2.085,0.274,-0.028,22.339,-14.832,-88.562
-2.474,0.945,-0.407,82.825,-50.537,-243.408
-2.475,0.673,-0.53,64.148,-15.625,-248.84
-2.208,0.194,-0.342,34.058,23.132,-231.689
-0.381,-0.43,-0.31,109.497,17.212,-189.026
-0.005,-0.495,-0.088,5.31,104.309,179.932
0.002,-0.161,0.174,244.263,-60.852,121.887
0.028,0.733,0.151,129.395,-60.181,82.336
-0.101,0.892,0.25,85.876,-75.989,66.956
-0.661,1.766,-0.313,-227.173,-48.096,78.796
-0.574,0.196,-0.478,-56.152,-12.451,120.178
-0.25,0.278,0.365,-108.337,40.039,108.582
0.296,0.972,-0.034,-17.517,41.321,72.021
0.371,0.474,-0.12,-0.549,15.381,22.217
0.217,-0.537,0.066,-65.247,19.714,-74.158
0.101,-0.822,-0.034,-156.616,33.203,-53.406
0.299,-4.0,-1.218,-381.287,89.6,-13.428
-4.0,2.112,-0.16,31.982,-95.276,165.1
-3.873,3.866,0.16,192.749,-120.789,205.078
-3.334,-4.0,-1.484,-70.801,-103.943,10.315
-3.992,-0.624,-0.056,34.119,58.96,367.371
-0.337,1.757,-0.132,160.828,-14.832,-32.471
-0.158,1.344,0.008,234.497,-88.196,-93.933
-2.17,-0.832,-0.717,66.101,-141.541,-5.127
-1.588,-1.64,-0.655,46.631,71.594,-10.01
-0.944,-0.772,-0.449,-32.715,93.628,-83.923
-1.459,1.033,-0.295,-109.009,19.226,-63.11
-1.103,0.408,-0.182,1.404,16.968,-19.714
-1.188,0.293,-0.193,17.09,6.592,-26.611
-1.314,0.632,-0.567,-38.33,-0.671,-44.434
-1.308,-0.114,-0.188,22.949,-101.501,-94.482
-1.021,-0.306,-0.214,20.935,-1.831,-73.669
-0.844,-0.024,-0.205,-17.761,-2.991,-67.749
-0.782,0.008,-0.176,-16.174,19.958,-54.016
-0.64,-0.167,-0.159,-26.306,5.066,-64.819
-0.639,-0.215,-0.19,-40.039,4.517,-66.772
-0.826,-0.172,-0.213,-47.058,10.925,-51.208
-0.888,-0.161,-0.174,-46.753,6.592,-46.997
-0.885,-0.202,-0.068,-11.292,-16.602,-31.067
-0.877,-0.225,-0.089,8.118,-15.93,-22.156
-0.899,-0.256,-0.113,13.123,-18.25,-21.912
-0.981,-0.083,-0.126,14.465,-14.832,-20.874
-0.969,0.014,-0.324,1.282,-13.977,-32.898
-0.942,0.047,-0.31,-8.728,-8.911,-35.095
-0.916,0.152,-0.193,-32.837,4.272,-43.945
-0.92,0.194,-0.122,-41.504,-1.892,-53.65
-0.926,0.061,-0.091,-28.076,22.705,-30.518
-0.931,0.036,-0.098,-23.071,18.677,-30.09
-0.933,-0.014,-0.216,-4.028,0.549,-29.48
-0.955,0.004,-0.268,-2.747,-3.235,-27.832
-0.962,0.018,-0.261,-4.272,-3.418,-26.733
-0.987,0.04,-0.302,-11.108,-5.981,-21.545
-0.961,0.047,-0.223,-1.099,14.16,-8.545
-0.996,0.025,-0.167,21.423,0.122,-4.15
-0.933,0.196,-0.208,-2.197,-0.366,-0.488
-0.933,0.191,-0.209,-2.625,-0.183,-0.671
-0.946,0.172,-0.199,-0.977,5.249,3.54
-0.945,0.16,-0.204,0.916,3.479,2.747
-0.948,0.153,-0.186,1.77,1.038,1.892
-0.953,0.146,-0.189,3.479,-0.549,0.854
-0.942,0.154,-0.209,3.662,-2.808,-0.916
-0.941,0.156,-0.216,3.296,-2.869,-0.977
-0.946,0.167,-0.219,1.099,-2.502,-0.977
-0.945,0.172,-0.208,-0.854,-0.793,-0.732
-0.937,0.176,-0.188,-0.61,0.061,-0.183
-0.941,0.174,-0.186,-0.244,0.427,-0.305
-0.944,0.161,-0.185,1.038,1.343,-0.671
-0.948,0.151,-0.204,1.343,1.099,-0.977
-0.947,0.139,-0.223,-0.122,0.061,-1.404
-0.946,0.137,-0.223,-1.343,-0.061,-1.465
-0.943,0.14,-0.211,-4.028,2.136,-1.77
-0.944,0.144,-0.213,-4.517,2.136,-1.892
-0.953,0.145,-0.209,-5.066,1.587,-1.892
-0.957,0.137,-0.205,-4.456,2.075,-1.465
-0.947,0.15,-0.203,-0.732,1.16,0.183
-0.945,0.156,-0.196,0.244,0.916,0.244
-0.939,0.172,-0.203,2.625,0.427,-0.061
-0.947,0.167,-0.204,3.662,-0.061,-0.305
-0.94,0.163,-0.199,3.113,0.183,-0.427
-0.943,0.163,-0.2,3.113,-0.122,-1.038
-0.946,0.154,-0.207,4.639,-1.038,-1.587
-0.942,0.161,-0.2,3.845,-0.732,-1.648
-0.944,0.168,-0.192,3.601,-0.122,-1.709
-0.944,0.171,-0.192,4.15,0.366,-1.648
-0.944,0.161,-0.193,4.761,0.549,-1.526
-0.949,0.148,-0.204,4.883,1.038,-1.282
-0.95,0.147,-0.202,4.15,0.671,-1.343
-0.949,0.149,-0.212,3.113,0.061,-1.587
-0.942,0.15,-0.214,2.808,0.0,-1.648
-0.943,0.159,-0.203,-0.244,0.122,-2.319
-0.946,0.162,-0.197,-1.221,0.122,-1.77
-0.945,0.165,-0.193,-0.793,0.61,-1.648
-0.947,0.169,-0.197,0.122,-0.183,-1.404
-0.942,0.172,-0.194,0.061,-0.671,-1.404
-0.945,0.182,-0.195,-0.183,-0.244,-1.526
-0.943,0.187,-0.198,0.122,-0.488,-1.709
-0.936,0.196,-0.199,-0.122,-0.549,-1.953
-0.932,0.195,-0.203,-0.305,-0.305,-1.892
-0.934,0.193,-0.215,0.0,0.488,-1.831
-0.935,0.193,-0.212,-1.038,0.305,-2.014
-0.939,0.199,-0.202,-2.502,0.916,-2.441
-0.94,0.188,-0.192,-1.648,1.099,-2.808
-0.938,0.183,-0.197,-0.977,0.977,-2.991
-0.951,0.17,-0.201,-0.122,-0.122,-2.747
-0.949,0.159,-0.204,-0.427,-0.488,-1.831
-0.947,0.166,-0.205,-0.732,0.488,-1.221
-0.943,0.174,-0.206,-0.854,0.732,-1.038
-0.947,0.173,-0.203,-1.465,0.305,-0.61
-0.938,0.181,-0.196,-1.404,0.305,-0.549

-0.749,0.411,-0.32,28.564,25.024,120.728
-0.778,0.161,-0.167,27.466,31.128,119.324
-0.827,-0.104,-0.13,22.4,26.672,115.967
-0.873,-0.346,-0.12,16.724,19.897,117.31
-0.978,-0.498,-0.175,-9.277,20.386,122.375
-1.178,-0.695,0.018,-47.729,31.372,126.343
-1.112,-0.574,-0.042,-34.668,49.255,114.563
-0.914,-0.291,-0.202,4.089,8.728,61.768
-0.971,-0.112,-0.237,17.395,-7.69,36.194
-1.573,-0.061,-0.373,44.739,-25.94,10.498
-2.216,0.85,0.244,48.889,15.564,-148.01
-2.161,0.549,-0.613,124.878,-10.071,-190.613
-1.749,-0.182,-1.149,159.546,-20.813,-188.171
-1.482,-0.63,-1.19,149.841,-19.287,-180.42
-0.924,-0.849,-0.391,1.953,67.749,-118.53
-0.183,-2.239,0.027,-75.562,114.441,-28.931
-0.134,-3.757,-0.07,-30.273,104.004,85.51
-0.305,-1.86,-0.736,115.479,-1.465,106.079
-0.062,-0.25,-0.155,258.179,-126.099,59.387
-0.093,0.226,0.253,165.894,-104.004,63.538
-0.006,1.172,1.356,-46.692,-11.841,98.755
-0.519,1.251,-0.318,-79.956,5.005,48.462
-0.239,0.925,-0.546,-27.344,7.935,60.242
-0.439,-0.359,0.381,-136.597,6.165,41.443
0.311,0.691,-0.007,-60.303,-20.447,-57.8
0.208,0.589,0.115,-53.772,-19.287,-68.054
0.065,-0.004,0.25,-100.281,48.645,-12.512
-0.104,-0.59,0.332,-88.623,45.288,-13.489
-0.109,-0.882,0.359,-17.09,30.029,-22.705
0.124,-0.206,0.056,10.62,-12.329,-45.532
-0.175,-1.916,-2.633,183.777,-94.971,37.354
-3.166,-0.446,0.866,139.954,-71.289,71.716
-1.227,0.754,-1.643,167.664,-58.472,103.455
-4.0,-4.0,2.393,-635.986,-35.217,332.275
-3.926,-0.154,0.613,-90.088,215.881,304.749
-2.228,4.0,-0.328,25.696,13.672,109.131
-0.854,1.116,0.015,88.501,-158.63,-133.057
-1.207,0.938,-0.224,1.221,23.254,-21.301
-1.06,0.639,-0.143,-3.296,23.804,-26.978
-0.874,-0.455,0.237,34.424,60.669,12.512
-1.005,-0.169,-0.359,-6.226,-158.813,-136.23
-1.198,0.044,-0.641,-44.006,-127.258,-122.803
-0.803,-0.133,-0.225,-44.983,33.569,-46.326
-0.816,-0.094,-0.083,-23.743,30.884,-25.146
-0.826,-0.002,-0.059,13.0,-28.687,-59.753
-0.729,-0.248,-0.281,17.273,-26.428,-70.312
-0.66,-0.334,-0.27,3.906,-9.766,-61.89
-0.757,-0.377,-0.361,-19.226,13.977,-44.373
-0.925,-0.362,-0.233,-31.982,-20.996,-47.729
-0.866,-0.339,-0.158,-37.231,-23.621,-48.828
-0.901,-0.117,-0.001,-32.166,-0.916,-30.151
-0.967,-0.081,0.019,-5.554,-9.277,-27.527
-0.964,-0.044,-0.026,10.376,-13.489,-28.625
-0.968,0.013,-0.228,41.504,-31.311,-31.25
-0.955,-0.11,-0.387,37.048,-6.47,-12.878
-0.919,-0.023,-0.31,11.108,-19.165,-23.621
-0.941,0.079,-0.328,-2.258,-14.893,-23.193
-0.964,0.097,-0.255,-24.597,25.33,-8.057
-0.943,0.047,-0.199,-28.381,22.461,-11.597
-0.934,0.023,-0.19,6.104,3.235,-8.301
-0.926,0.012,-0.254,6.165,17.761,0.0
-0.939,0.044,-0.225,22.278,-0.977,-11.902
-0.962,0.046,-0.213,26.428,-11.414,-15.381
-0.962,0.063,-0.218,27.405,-9.521,-14.893
-0.955,0.087,-0.21,23.315,-5.615,-13.0
-0.94,0.126,-0.218,19.287,-5.493,-11.719
-0.944,0.152,-0.23,17.517,-3.357,-10.132
-0.949,0.158,-0.224,12.268,0.732,-6.592
-0.949,0.144,-0.225,12.207,2.38,-5.432
-0.948,0.127,-0.233,9.033,1.77,-4.639
-0.943,0.124,-0.238,3.296,1.648,-4.639
-0.943,0.129,-0.231,1.465,1.709,-4.456
-0.943,0.176,-0.214,-2.319,0.427,-6.165
-0.946,0.176,-0.207,-2.808,0.305,-5.737
-0.95,0.178,-0.207,-2.625,0.854,-4.944
-0.942,0.166,-0.21,-1.404,1.953,-2.197
-0.945,0.153,-0.209,-1.587,1.465,-1.038
-0.946,0.133,-0.216,-0.122,1.465,-0.793
-0.947,0.128,-0.228,-0.122,1.038,-0.061
-0.946,0.129,-0.229,-0.488,0.427,-0.183
-0.942,0.141,-0.228,-1.587,-0.305,-1.16
-0.943,0.149,-0.224,-1.831,-0.671,-1.343
-0.94,0.163,-0.225,-2.014,-1.282,-1.77
-0.941,0.166,-0.222,-1.831,-1.465,-2.258
-0.944,0.172,-0.219,-1.709,-0.916,-2.014
-0.94,0.174,-0.216,-2.258,-0.671,-2.014
-0.936,0.174,-0.221,-0.793,0.122,-1.831
-0.941,0.177,-0.226,-1.221,0.61,-1.648
-0.938,0.169,-0.219,-1.404,1.16,-1.343
-0.942,0.169,-0.223,0.854,1.16,-0.732
-0.944,0.177,-0.224,2.319,0.183,-0.977
-0.942,0.183,-0.223,3.357,-0.366,0.183
-0.939,0.178,-0.213,4.089,0.305,0.488
-0.939,0.175,-0.218,5.432,1.221,0.732
-0.935,0.169,-0.222,5.493,1.16,0.671
-0.94,0.155,-0.22,5.981,1.16,0.366
-0.943,0.161,-0.225,5.981,0.427,-0.549
-0.942,0.164,-0.231,6.165,-0.854,-1.221
-0.939,0.164,-0.225,5.981,-0.549,-1.282
-0.939,0.165,-0.22,4.944,-0.122,-1.16
-0.94,0.16,-0.222,4.822,-0.061,-1.099
-0.942,0.157,-0.222,3.479,0.0,-0.854
-0.942,0.156,-0.221,3.357,0.488,-0.549
-0.94,0.16,-0.217,2.258,0.671,-0.122
-0.939,0.168,-0.213,2.38,0.366,-0.305
-0.935,0.177,-0.219,1.709,0.305,-0.61
-0.935,0.179,-0.221,1.709,0.305,-0.671
-0.937,0.192,-0.216,0.671,0.305,-1.16
-0.938,0.194,-0.215,0.183,0.305,-1.282
-0.937,0.189,-0.216,-0.854,0.732,-1.587
-0.935,0.185,-0.215,-0.977,1.343,-1.587
-0.939,0.185,-0.211,-1.404,1.221,-2.136
-0.939,0.186,-0.214,-1.343,0.916,-2.38
-0.942,0.181,-0.211,-1.282,0.305,-2.625
-0.936,0.176,-0.213,-1.587,0.061,-2.563
-0.94,0.175,-0.21,-0.488,0.305,-2.258
-0.943,0.178,-0.212,-0.061,0.732,-2.014
-0.941,0.174,-0.213,0.427,0.244,-1.587
-0.94,0.167,-0.216,0.549,0.305,-1.221

-0.908,0.586,0.021,-10.498,57.617,133.972
-0.739,0.495,0.045,5.127,59.143,129.578
-0.656,0.221,0.098,10.437,47.607,121.399
-0.668,-0.025,0.035,10.681,45.654,119.568
-0.63,-0.486,0.014,-12.695,47.058,122.07
-0.856,-0.764,-0.113,-6.287,36.438,120.3
-1.255,-1.006,-0.099,-3.418,13.245,106.384
-1.395,-0.495,-0.24,-2.747,14.587,41.992
-1.289,-0.008,-0.425,34.485,-16.785,-10.071
-1.51,0.007,-0.495,45.837,-24.658,-22.705
-2.145,0.223,0.009,34.058,-18.555,-136.78
-2.12,1.173,-0.099,47.119,-14.526,-186.096
-2.556,0.665,-0.621,80.627,-20.386,-231.934
-2.509,0.248,-0.675,88.074,-6.775,-226.501
-1.542,-0.495,-0.14,71.411,90.271,-168.823
-0.364,-0.554,0.217,54.871,53.955,-149.292
-0.633,-4.0,0.54,63.232,24.841,199.158
-0.221,-1.408,-0.642,76.904,34.729,197.083
-0.04,-0.253,0.047,358.887,-118.713,136.169
-0.339,1.769,1.198,-91.064,18.677,196.35
-0.827,0.534,-0.477,-51.575,-37.842,107.239
-0.302,0.238,-0.307,-135.986,4.578,104.126
0.151,0.706,-0.025,-123.047,-36.133,28.992
0.305,0.968,0.201,-117.859,23.682,29.419
0.259,0.662,0.253,-124.939,6.897,24.048
0.096,0.304,0.064,-12.634,-18.066,-68.298
0.012,-0.0,0.035,-7.263,27.283,-125.122
0.261,-0.342,-0.014,-8.85,39.185,-130.188
0.245,-0.522,0.053,-95.276,10.498,-112.366
-0.982,-3.834,-1.441,-334.412,76.477,17.517
-3.324,0.965,-0.12,41.077,-62.5,85.754
-1.778,0.722,-1.212,272.949,-132.019,134.094
-4.0,-4.0,1.327,-112.854,-11.047,249.756
-3.845,-1.502,0.949,-78.552,101.257,319.58
-0.447,2.268,-0.137,111.45,-34.912,-34.302
-1.904,-0.735,-0.742,60.303,-55.237,43.579
-1.697,-0.562,-0.82,39.185,4.7,8.423
-1.608,-0.272,-0.299,-123.596,51.025,-66.65
-1.332,0.402,0.035,-103.76,46.753,-49.194
-1.049,0.344,-0.099,58.044,1.526,-30.212
-0.982,0.055,-0.008,71.533,7.507,-20.569
-0.885,-0.21,-0.19,88.989,-58.96,-58.167
-1.719,0.706,-0.567,103.821,116.211,47.852
-1.02,-0.172,-0.365,20.325,-26.428,-102.6
-0.953,-0.276,-0.372,32.471,21.912,-53.894
-0.831,-0.202,-0.341,23.132,7.141,-57.251
-0.686,0.011,-0.317,9.705,22.705,-55.481
-0.651,-0.125,-0.338,-7.141,-0.488,-75.073
-0.669,-0.154,-0.346,-14.038,-8.423,-82.642
-0.915,-0.096,0.134,-46.143,-10.254,-51.758
-0.964,-0.146,0.117,-7.935,1.892,-39.978
-0.974,-0.159,0.07,1.587,0.061,-33.813
-0.961,-0.211,-0.177,33.02,-5.676,-26.611
-0.92,-0.234,-0.396,25.33,-16.113,-16.479
-0.895,-0.062,-0.369,4.272,-4.822,-7.385
-0.99,0.167,-0.118,-22.034,20.264,4.395
-0.953,0.122,-0.104,-4.517,18.677,6.592
-0.955,0.106,-0.164,3.418,2.625,-0.61
-0.955,0.183,-0.246,9.888,-5.188,-8.789
-0.91,0.179,-0.229,18.86,-2.991,-8.911
-0.975,0.183,-0.309,7.507,-12.329,-13.306
-0.934,0.118,-0.147,10.986,24.292,3.296
-0.939,0.12,-0.131,12.146,14.893,-0.244
-0.963,0.108,-0.132,22.4,-1.953,-9.399
-0.96,0.128,-0.156,31.311,-6.592,-10.742
-0.957,0.153,-0.217,31.799,-8.362,-11.475
-0.947,0.14,-0.231,29.297,-7.385,-11.108
-0.934,0.14,-0.247,14.404,-3.54,-8.667
-0.95,0.165,-0.213,5.127,-0.916,-6.653
-0.955,0.174,-0.191,0.061,2.136,-3.174
-0.946,0.167,-0.17,1.953,3.906,-0.977
-0.944,0.155,-0.188,2.441,0.793,-1.282
-0.942,0.124,-0.22,1.465,0.0,-1.587
-0.942,0.139,-0.229,-5.981,0.0,-2.563
-0.945,0.168,-0.224,-11.23,2.075,-4.272
-0.942,0.176,-0.216,-12.573,2.197,-4.578
-0.943,0.187,-0.192,-14.954,2.441,-4.395
-0.947,0.177,-0.172,-12.268,3.418,-3.723
-0.949,0.184,-0.177,-8.789,1.953,-3.235
-0.943,0.177,-0.193,-4.456,1.343,-1.526
-0.941,0.178,-0.195,-2.991,1.282,-1.343
-0.945,0.175,-0.205,-1.587,0.488,-1.282
-0.945,0.151,-0.206,-2.014,-0.427,-1.404
-0.95,0.148,-0.204,-2.747,-0.671,-1.526
-0.949,0.145,-0.205,-4.211,-0.305,-1.465
-0.95,0.16,-0.201,-4.822,0.0,-1.465
-0.94,0.175,-0.197,-4.761,0.305,-1.465
-0.948,0.155,-0.204,-2.014,1.221,-0.793
-0.945,0.148,-0.205,-1.831,1.099,0.671
-0.941,0.173,-0.195,-0.122,-0.061,-0.916
-0.941,0.176,-0.195,0.061,0.122,-1.16
-0.942,0.171,-0.204,0.61,0.244,-1.404
-0.942,0.172,-0.207,0.671,0.366,-1.465
-0.94,0.176,-0.199,0.793,1.099,-1.465
-0.941,0.175,-0.2,1.343,0.977,-1.526
-0.943,0.17,-0.195,2.014,0.183,-1.404
-0.939,0.179,-0.192,3.723,-0.305,-1.465
-0.942,0.186,-0.198,4.883,-1.038,-1.77
-0.938,0.186,-0.203,5.432,-1.16,-2.014
-0.952,0.174,-0.203,4.272,-0.061,-2.563
-0.947,0.163,-0.204,3.54,0.122,-1.343
-0.946,0.174,-0.191,2.869,0.488,-1.099
-0.947,0.182,-0.19,5.005,-0.671,-0.366
-0.94,0.175,-0.192,5.493,-0.427,0.305
-0.937,0.179,-0.195,5.798,-0.427,1.038
-0.94,0.186,-0.199,5.615,-0.61,1.038
-0.942,0.176,-0.209,3.784,-0.793,0.183
-0.938,0.176,-0.203,2.625,-0.061,0.183
-0.939,0.177,-0.199,0.366,0.671,-0.427
-0.939,0.184,-0.197,-0.671,0.793,-1.099
-0.938,0.189,-0.201,-1.099,0.488,-1.343
-0.938,0.192,-0.203,-0.977,0.244,-1.465
-0.936,0.201,-0.199,-1.038,-0.366,-2.38
-0.937,0.201,-0.2,-1.099,-0.244,-2.625
-0.936,0.203,-0.194,-0.793,0.0,-2.563
-0.938,0.201,-0.192,0.244,0.183,-2.747
-0.936,0.192,-0.201,1.099,-0.427,-3.235
-0.938,0.193,-0.208,1.343,-0.366,-3.479
-0.935,0.197,-0.205,1.404,-0.977,-4.517

-0.734,0.983,-0.435,-17.883,50.11,137.512
-0.5,0.938,-0.567,31.433,60.669,137.939
-0.488,0.768,-0.379,12.878,39.49,114.929
-0.565,0.302,-0.163,-14.771,29.785,94.727
-0.615,-0.205,-0.175,-27.588,39.673,96.13
-1.173,-1.168,0.392,-92.285,41.687,142.517
-1.486,-0.588,0.173,-62.927,55.359,144.287
-0.925,-0.099,0.003,17.212,20.874,76.538
-1.36,-0.063,-0.312,64.636,1.282,25.269
-1.593,-0.189,-0.47,83.923,-11.963,10.498
-1.728,-0.39,-0.593,58.899,-41.626,-33.02
-1.947,0.069,-0.309,14.282,21.179,-36.987
