aX,aY,aZ,gX,gY,gZ
-0.617,-0.81,0.565,14.648,-33.997,-38.513
-0.628,-0.794,0.568,14.709,-35.95,-41.992
-0.627,-0.74,0.496,24.414,-40.649,-54.382
-0.638,-0.747,0.484,27.954,-42.664,-58.228
-0.719,-0.693,0.409,36.682,-48.828,-72.998
-0.733,-0.667,0.43,36.621,-49.438,-75.378
-0.749,-0.656,0.373,42.114,-52.429,-82.947
-0.767,-0.623,0.239,58.777,-61.646,-90.881
-0.778,-0.633,0.219,61.89,-63.171,-92.712
-0.768,-0.614,0.112,58.35,-66.589,-97.656
-0.791,-0.55,0.06,43.518,-63.049,-97.29
-0.823,-0.523,0.075,34.363,-63.354,-94.971
-0.842,-0.484,0.116,34.241,-64.636,-94.727
-0.843,-0.413,0.104,9.888,-57.312,-107.117
-0.847,-0.397,0.119,7.446,-56.946,-110.107
-0.876,-0.323,0.087,16.113,-61.584,-113.77
-0.818,-0.319,0.112,-2.869,-51.514,-114.685
-0.792,-0.343,0.042,-5.859,-45.776,-114.929
-0.763,-0.361,0.114,-13.733,-44.922,-102.112
-0.739,-0.34,-0.03,-22.278,-48.95,-92.407
-0.753,-0.311,-0.114,-12.573,-53.772,-90.82
-0.783,-0.353,-0.092,-10.864,-62.988,-80.75
-0.84,-0.281,-0.123,1.953,-68.604,-71.655
-0.885,-0.26,-0.064,-5.92,-65.247,-66.711
-0.941,-0.188,0.019,-12.512,-44.189,-65.796
-1.091,-0.109,0.034,-5.798,-35.034,-55.054
-1.019,-0.01,0.085,4.456,-32.471,-46.387
-1.011,-0.007,0.094,2.197,-29.297,-45.898
-0.886,0.055,0.053,15.076,-28.687,-48.401
-0.911,0.029,-0.077,18.921,-32.227,-53.162
-0.975,0.013,-0.2,26.733,-31.006,-53.833
-1.136,-0.012,-0.285,41.931,-15.93,-39.673
-0.967,-0.037,-0.306,57.922,13.794,-11.597
-0.936,-0.06,-0.344,-8.667,18.677,-1.282
-0.946,-0.061,-0.324,-46.387,9.827,-1.831
-0.966,0.031,-0.238,-46.387,5.432,-0.549
-0.943,0.096,-0.235,-17.09,-2.686,-1.526
-0.952,0.143,-0.218,-7.08,-4.761,-2.625
-0.971,0.166,-0.157,14.526,-5.432,-2.686
-0.995,0.15,-0.097,21.423,-1.77,-0.366
-1.0,0.144,-0.083,22.278,-0.183,0.61
-0.956,0.055,-0.22,9.766,-1.709,4.944
-0.953,0.032,-0.235,7.69,-2.014,4.456
-0.945,-0.002,-0.295,10.803,-1.587,4.7
-0.948,-0.0,-0.304,11.169,-1.892,5.188
-0.953,0.02,-0.318,9.277,-3.723,6.287
-0.95,0.021,-0.324,6.042,-5.92,6.042
-1.101,-0.046,-0.415,-49.194,-32.227,2.93
-1.067,-0.241,-0.126,-34.607,-10.376,29.907
-0.853,-0.211,-0.133,-47.302,8.057,34.851
-0.922,-0.325,-0.173,-74.158,29.907,28.625
-0.857,-0.321,-0.23,-62.988,41.321,27.832
-0.941,0.459,-0.22,-7.019,-15.442,-15.32
-0.888,0.154,-0.287,14.343,-11.719,-13.062
-0.954,0.09,-0.129,4.822,-1.587,-6.042
-0.975,-0.123,-0.197,4.944,1.038,-1.587
-0.947,-0.146,-0.174,-2.38,2.319,0.793
-0.966,-0.132,-0.144,-3.113,1.099,1.526
-0.989,-0.06,-0.142,-6.714,-2.136,0.244
-0.987,-0.037,-0.163,-8.057,-2.38,-0.671
-0.984,-0.03,-0.178,-7.263,-2.258,-1.221
-0.973,-0.018,-0.194,-6.592,-0.732,-0.977
-0.952,0.038,-0.213,-4.15,-0.854,0.916
-0.958,0.059,-0.216,1.709,-1.648,1.465
-0.953,0.059,-0.238,2.441,-1.282,2.38
-0.958,0.061,-0.216,5.859,0.61,2.197
-0.971,0.025,-0.213,7.141,-0.305,1.465
-0.97,0.011,-0.224,7.629,-0.916,0.977
-0.947,-0.003,-0.222,4.944,-1.709,-1.282
-0.953,-0.018,-0.228,-1.099,-2.258,-4.15
-0.971,-0.005,-0.211,-5.31,-3.296,-5.859
-0.97,-0.0,-0.206,-6.348,-3.357,-6.042
-0.976,0.005,-0.202,-7.751,-3.845,-6.409
-0.971,0.005,-0.219,-6.165,-4.517,-4.944
-0.965,0.011,-0.21,-4.883,-1.648,-3.235
-0.961,0.021,-0.221,-3.662,-1.77,-1.892
-0.954,0.025,-0.218,-2.075,-1.221,-0.854
-0.963,0.031,-0.216,-1.587,-1.038,-0.671
-0.967,0.024,-0.226,0.549,0.0,0.305
-0.948,0.011,-0.211,0.916,1.282,1.038
-0.971,-0.01,-0.217,-0.061,1.404,1.404
-0.968,-0.002,-0.214,-1.648,0.793,1.587
-0.962,0.02,-0.215,-1.099,0.671,1.099
-0.961,0.028,-0.231,-0.977,-1.343,-0.488
-0.954,0.027,-0.219,-0.549,-0.427,-0.916
-0.961,0.011,-0.209,-0.61,-0.244,-0.793
-0.967,0.011,-0.214,-1.282,0.183,-0.61

-1.062,-0.618,-0.102,53.528,41.199,106.384
-1.178,-0.468,-0.267,72.998,39.612,99.304
-1.146,-0.281,-0.275,62.988,55.115,88.623
-0.956,-0.302,-0.206,6.592,78.918,79.651
-0.766,-0.561,-0.143,-58.044,92.712,75.134
-0.703,-0.786,-0.135,-54.077,91.248,79.895
-0.789,-0.343,-0.213,-48.218,83.496,79.773
-0.707,-0.624,0.001,-81.848,73.914,87.402
-0.636,-0.641,0.23,-55.237,73.975,94.482
-0.718,-0.422,0.335,-22.217,67.749,95.459
-0.738,-0.415,0.353,-7.019,64.453,94.788
-0.768,-0.493,0.306,-17.517,62.866,83.435
-0.781,-0.589,0.175,-25.208,63.293,79.59
-0.763,-0.615,0.237,-28.503,61.951,80.2
-0.872,-0.633,0.234,-26.855,60.12,83.313
-0.742,-0.648,0.305,-15.32,39.124,73.059
-0.731,-0.665,0.315,-14.038,43.823,68.054
-0.693,-0.667,0.466,-21.301,49.194,63.66
-0.635,-0.632,0.524,-0.793,36.377,56.091
-0.668,-0.628,0.515,2.441,36.499,54.81
-0.678,-0.717,0.547,9.644,36.194,49.866
-0.605,-0.813,0.48,11.597,33.081,29.602
-0.639,-0.908,0.456,-5.066,37.048,16.846
-0.582,-0.897,0.429,3.479,10.437,-0.732
-0.609,-0.938,0.426,9.705,8.606,-2.258
-0.615,-0.938,0.411,19.47,-1.77,-6.592
-0.624,-0.965,0.419,9.705,-19.592,-21.545
-0.629,-0.95,0.415,6.042,-22.766,-24.536
-0.676,-0.793,0.493,-4.028,-31.555,-37.659
-0.669,-0.736,0.528,-4.761,-33.447,-45.532
-0.695,-0.688,0.483,9.583,-46.143,-56.396
-0.711,-0.671,0.453,10.803,-48.462,-58.228
-0.714,-0.677,0.403,24.414,-53.589,-69.275
-0.733,-0.669,0.308,34.79,-60.12,-76.233
-0.745,-0.64,0.266,44.8,-66.956,-80.444
-0.808,-0.577,0.245,48.157,-67.871,-86.426
-0.782,-0.525,0.215,57.251,-65.735,-87.463
-0.806,-0.545,0.103,60.181,-68.726,-89.844
-0.818,-0.541,0.057,58.96,-67.749,-90.454
-0.812,-0.513,0.038,34.424,-58.472,-91.98
-0.806,-0.499,0.032,35.095,-57.19,-94.91
-0.826,-0.471,0.054,32.898,-56.519,-97.168
-0.815,-0.432,-0.062,13.611,-61.584,-109.863
-0.86,-0.385,0.071,-5.798,-53.162,-111.877
-0.856,-0.386,0.064,-8.789,-46.387,-108.765
-0.827,-0.324,0.036,-15.747,-46.753,-105.957
-0.792,-0.295,-0.016,-17.761,-51.147,-96.497
-0.798,-0.323,0.018,-25.33,-52.063,-86.426
-0.812,-0.303,-0.085,-17.395,-55.237,-77.759
-0.862,-0.257,-0.152,-14.709,-52.856,-76.294
-0.998,-0.205,-0.025,22.278,-39.368,-65.369
-1.013,-0.157,0.013,31.25,-33.569,-60.303
-1.032,-0.028,-0.047,37.17,-21.729,-51.453
-1.135,-0.001,-0.089,20.203,-32.715,-48.95
-0.892,0.016,-0.023,34.79,-25.269,-38.696
-0.91,-0.026,-0.105,38.147,-10.62,-39.49
-0.97,0.037,-0.159,46.021,-6.042,-36.804
-1.005,0.11,-0.247,52.612,6.714,-26.428
-0.975,-0.045,-0.286,-18.311,14.648,-15.747
-0.941,-0.114,-0.221,-18.127,16.479,-9.033
-0.958,-0.099,-0.194,-15.503,7.69,-5.249
-0.965,0.222,-0.138,-3.296,-19.348,-7.324
-0.976,0.304,-0.098,3.357,-20.203,-7.324
-0.962,0.297,-0.109,26.489,0.427,0.671
-0.95,0.218,-0.167,30.334,10.315,5.981
-0.971,0.082,-0.269,25.757,6.226,6.775
-0.943,0.025,-0.311,22.4,6.47,5.066
-0.927,0.022,-0.302,18.616,5.615,4.517
-0.891,0.026,-0.263,5.493,1.099,2.625
-0.903,0.052,-0.21,-10.193,-2.991,-0.061
-0.956,0.154,-0.156,-23.804,-5.31,-3.235
-0.96,0.178,-0.139,-28.503,-5.554,-4.578
-0.95,0.206,-0.122,-22.461,-4.211,-4.028
-0.965,0.2,-0.147,-9.949,-0.427,-1.77
-0.955,0.131,-0.196,-1.221,-1.404,0.366
-0.96,0.083,-0.224,2.991,-0.854,1.16
-0.965,0.045,-0.225,-0.183,1.892,3.113
-0.966,0.021,-0.227,-2.136,3.052,3.723
-0.978,-0.013,-0.217,-10.376,4.211,4.822
-0.973,-0.01,-0.208,-12.817,3.723,5.005
-0.963,0.032,-0.221,-7.019,-2.441,3.723
-0.956,0.101,-0.218,1.526,-4.089,2.808
-0.958,0.141,-0.193,4.578,-2.136,0.854
-0.968,0.14,-0.183,2.808,-1.099,0.061
-0.965,0.11,-0.18,-2.075,1.404,-0.916
-0.972,0.099,-0.18,-4.7,2.563,-1.099
-0.967,0.046,-0.198,-8.301,4.395,-1.221
-0.964,0.029,-0.204,-7.507,5.127,-1.038
-0.97,0.006,-0.215,-6.104,5.615,-0.122
-0.968,-0.004,-0.219,-4.211,5.432,0.427
-0.975,0.026,-0.223,0.671,1.526,0.122
-0.953,0.049,-0.205,6.531,-0.549,-1.099
-0.945,0.054,-0.201,7.263,-0.61,-1.038
-0.969,0.069,-0.193,5.066,-0.366,-0.122
-0.962,0.072,-0.185,2.869,-0.061,0.671
-0.944,0.111,-0.17,-2.869,-2.686,2.441
-0.946,0.132,-0.161,-2.869,-3.662,2.991
-0.954,0.162,-0.152,-2.686,-2.686,3.479
-0.97,0.151,-0.166,-0.488,-0.183,4.333
-0.946,0.102,-0.232,7.935,0.549,3.845
-0.942,0.089,-0.243,9.216,0.488,3.296
-0.94,0.065,-0.247,7.935,0.366,2.136
-0.946,0.06,-0.242,3.113,0.916,1.16
-0.963,0.06,-0.23,-2.319,1.221,0.305
-0.959,0.06,-0.218,-4.456,1.404,-0.244
-0.966,0.053,-0.181,-9.644,0.183,-1.343
-0.97,0.051,-0.176,-10.254,-0.061,-1.587
-0.969,0.052,-0.179,-9.521,-0.793,-1.831
-0.96,0.068,-0.2,-3.784,1.099,-1.404
-0.956,0.083,-0.214,0.732,0.916,-0.244
-0.958,0.089,-0.213,1.465,-0.671,-0.244
-0.965,0.055,-0.195,1.404,0.732,0.854
-0.965,0.052,-0.195,1.343,0.549,0.366
-0.961,0.056,-0.206,1.587,0.366,-0.122
-0.962,0.06,-0.208,2.075,-0.366,-0.427
-0.957,0.087,-0.208,2.197,-1.709,-0.977
-0.961,0.092,-0.211,-2.319,-1.892,-1.282
-0.96,0.084,-0.215,-5.31,-1.465,-1.404
-0.958,0.065,-0.197,-6.775,2.38,-1.343

-1.084,-0.304,-0.157,28.32,43.274,83.801
-0.967,-0.159,-0.246,50.781,36.865,80.383
-0.825,-0.078,-0.218,44.373,40.222,75.623
-0.735,-0.057,-0.138,15.076,49.377,71.045
-0.746,-0.153,-0.034,-22.766,65.186,70.312
-0.789,-0.279,-0.077,-18.921,70.068,74.585
-0.878,-0.466,-0.135,2.625,63.904,80.017
-0.908,-0.423,-0.073,-27.466,79.529,76.782
-0.655,-0.643,-0.086,-24.17,94.482,84.229
-0.63,-0.552,0.018,-52.673,91.003,89.722
-0.749,-0.394,0.006,-38.635,63.965,91.919
-0.816,-0.484,0.152,-37.72,68.97,94.116
-0.821,-0.536,0.166,-9.521,59.998,92.712
-0.83,-0.686,0.189,-31.372,52.551,90.881
-0.787,-0.643,0.303,-44.312,49.927,80.505
-0.81,-0.586,0.299,-40.527,51.758,66.406
-0.78,-0.572,0.397,-21.79,39.368,68.848
-0.719,-0.566,0.473,-21.118,43.823,62.134
-0.718,-0.576,0.469,-24.597,46.936,62.866
-0.625,-0.432,0.643,-5.798,44.556,61.279
-0.616,-0.728,0.418,33.081,41.931,53.833
-0.61,-0.857,0.315,-2.93,29.846,29.541
-0.679,-0.829,0.414,-6.47,24.292,26.123
-0.69,-0.911,0.427,16.052,1.16,5.249
-0.674,-0.915,0.477,1.16,-3.906,-7.08
-0.752,-0.833,0.486,-1.648,-16.785,-24.902
-0.76,-0.83,0.476,-3.418,-19.958,-28.076
-0.693,-0.805,0.438,0.793,-30.151,-43.03
-0.684,-0.767,0.42,8.24,-36.621,-49.805
-0.738,-0.706,0.373,24.048,-60.364,-65.674
-0.764,-0.682,0.368,26.855,-67.383,-72.632
-0.821,-0.597,0.281,26.794,-55.969,-80.261
-0.81,-0.589,0.269,30.334,-57.8,-82.153
-0.817,-0.551,0.16,43.884,-64.88,-90.027
-0.835,-0.521,0.025,30.64,-61.218,-94.666
-0.825,-0.496,0.023,30.029,-60.242,-94.543
-0.833,-0.448,0.002,35.4,-68.97,-97.961
-0.89,-0.378,0.017,14.404,-62.561,-105.347
-0.866,-0.296,0.037,2.197,-54.321,-107.422
-0.764,-0.311,-0.092,10.62,-53.772,-105.652
-0.769,-0.326,-0.05,-0.061,-49.927,-101.868
-0.773,-0.38,0.013,-31.494,-43.274,-86.182
-0.804,-0.405,-0.097,-32.104,-45.654,-81.604
-0.826,-0.393,-0.152,-31.311,-48.34,-78.308
-0.985,-0.251,0.146,-23.315,-40.405,-60.73
-0.995,-0.09,0.181,5.066,-25.94,-48.096
-1.018,-0.018,-0.043,22.766,-29.114,-38.33
-1.025,-0.043,-0.026,43.518,-19.714,-30.396
-0.897,-0.023,-0.283,66.711,-26.672,-22.766
-0.897,-0.03,-0.345,67.078,-26.489,-22.522
-0.941,-0.122,-0.237,36.072,-12.878,-21.179
-0.907,-0.098,-0.291,-2.686,-3.662,-25.452
-1.003,-0.019,-0.179,-38.757,0.793,-34.363
-1.032,-0.004,-0.037,-32.593,2.38,-25.208
-1.045,-0.018,-0.053,-24.78,0.244,-20.508
-0.98,-0.059,-0.133,-2.563,-0.427,-1.77
-0.966,0.011,-0.188,0.305,-3.113,2.197
-0.958,0.062,-0.182,0.122,-3.662,2.93
-0.924,0.136,-0.262,8.545,-5.432,-0.977
-0.949,0.107,-0.259,9.949,-1.282,0.61
-0.968,0.109,-0.242,12.695,-0.061,1.892
-0.962,0.09,-0.218,15.259,0.61,1.953
-0.978,0.009,-0.204,19.409,0.122,1.831
-0.957,-0.01,-0.225,17.029,-0.549,1.343
-0.946,-0.018,-0.227,14.587,-0.793,0.122
-0.962,0.007,-0.221,-1.282,-1.221,-3.723
-0.966,0.019,-0.223,-5.92,-1.221,-5.188
-0.963,0.047,-0.22,-12.451,-1.465,-6.714
-0.956,0.065,-0.222,-13.977,-1.709,-6.897
-0.946,0.078,-0.219,-14.893,-1.282,-5.554
-0.957,0.089,-0.215,-12.634,-0.122,-3.479
-0.964,0.089,-0.218,-10.681,-0.549,-2.869
-0.958,0.096,-0.203,-7.324,-0.61,-0.793
-0.968,0.083,-0.193,0.61,-0.854,1.282
-0.968,0.074,-0.213,3.235,-1.77,2.075
-0.959,0.053,-0.212,5.554,-1.953,1.831
-0.958,0.014,-0.219,3.784,-1.587,0.549
-0.955,0.005,-0.223,-4.456,-0.183,-2.197
-0.948,0.009,-0.228,-6.409,-0.732,-2.808
-0.952,0.03,-0.235,-8.789,-2.014,-4.089
-0.953,0.036,-0.234,-8.911,-2.747,-4.761
-0.964,0.054,-0.217,-9.766,-1.465,-3.845
-0.958,0.041,-0.212,-2.014,-1.343,-2.991
-0.965,0.04,-0.214,0.122,-2.197,-2.319
-0.97,0.042,-0.202,1.038,-3.296,-1.526
-0.96,0.032,-0.215,5.188,-1.099,0.427
-0.957,0.035,-0.225,6.47,-1.099,0.977
-0.959,0.041,-0.227,6.714,-1.709,0.366
-0.954,0.059,-0.238,6.226,-3.296,-0.305
-0.954,0.062,-0.234,4.944,-3.723,-0.427
-0.946,0.078,-0.244,3.174,-1.282,-1.343
-0.945,0.082,-0.232,2.197,-1.221,-1.953
-0.953,0.088,-0.247,2.563,-0.793,-2.014
-0.95,0.086,-0.238,2.93,-1.099,-2.075
-0.958,0.066,-0.235,1.648,-0.977,-2.136
-0.957,0.061,-0.234,1.221,-2.014,-2.136
-0.956,0.057,-0.224,1.282,-2.258,-2.197
-0.96,0.054,-0.224,1.038,-1.77,-1.831
-0.964,0.042,-0.22,1.648,-2.014,-1.465
-0.967,0.051,-0.231,2.258,-1.953,-1.099
-0.949,0.061,-0.24,2.136,-1.343,0.61
-0.95,0.069,-0.233,2.991,-1.099,0.916
-0.954,0.066,-0.243,3.296,-0.305,1.404
-0.946,0.063,-0.245,1.038,-0.732,1.892
-0.946,0.063,-0.247,0.732,0.183,1.465
-0.952,0.068,-0.246,-2.258,0.977,0.0
-0.948,0.067,-0.236,-2.319,1.282,-0.183
-0.957,0.058,-0.231,-2.808,-0.671,-0.671
-0.95,0.062,-0.225,-2.441,1.404,-0.305
-0.957,0.052,-0.232,-2.441,0.183,-0.488
-0.957,0.057,-0.235,-1.892,-0.732,-0.427
-0.95,0.068,-0.237,-0.671,0.183,0.854
-0.957,0.056,-0.234,-0.854,1.343,0.671
-0.96,0.054,-0.24,-0.977,1.465,0.977
-0.948,0.059,-0.233,0.427,-0.549,1.221
-0.952,0.058,-0.227,0.061,0.0,0.916
-0.956,0.059,-0.231,-0.183,1.526,0.793
-0.954,0.053,-0.232,-1.099,2.014,0.916
-0.953,0.049,-0.229,-1.16,1.831,0.549

-0.985,-0.792,-0.428,62.988,41.931,105.042
-1.036,-0.802,-0.408,45.044,39.856,107.3
-1.02,-0.666,-0.22,0.122,57.434,100.647
-0.934,-0.462,-0.128,-37.476,83.13,89.417
-0.885,-0.322,-0.085,-67.932,99.67,80.078
-0.836,-0.493,-0.087,-122.864,102.112,83.618
-0.778,-0.429,-0.144,-49.255,87.646,77.759
-0.661,-0.503,0.247,-24.17,72.754,91.858
-0.709,-0.552,0.244,-15.686,66.101,90.942
-0.881,-0.604,0.265,-4.7,54.81,91.431
-0.699,-0.604,0.337,-37.415,60.608,70.862
-0.71,-0.597,0.309,-31.738,58.96,71.228
-0.623,-0.652,0.42,-7.507,41.26,60.791
-0.631,-0.644,0.461,-0.427,39.673,59.326
-0.624,-0.642,0.46,2.075,40.466,59.631
-0.595,-0.76,0.419,18.494,46.204,57.983
-0.677,-0.839,0.444,23.376,36.255,49.255
-0.668,-0.852,0.454,-1.526,39.551,34.668
-0.579,-0.891,0.428,-10.681,34.18,19.714
-0.605,-0.868,0.415,-9.583,31.494,15.076
-0.559,-0.93,0.462,6.409,11.292,0.732
-0.58,-0.932,0.407,9.583,3.967,-2.563
-0.582,-0.914,0.443,12.268,-15.076,-13.367
-0.619,-0.842,0.48,9.949,-20.325,-20.02
-0.64,-0.835,0.495,6.165,-20.935,-23.132
-0.647,-0.782,0.504,5.615,-27.954,-37.781
-0.652,-0.785,0.486,10.925,-35.156,-47.974
-0.681,-0.755,0.436,22.522,-50.903,-60.242
-0.724,-0.688,0.354,37.72,-59.448,-72.876
-0.731,-0.678,0.283,36.56,-57.495,-73.181
-0.698,-0.655,0.307,34.241,-53.345,-79.285
-0.725,-0.607,0.193,38.147,-59.204,-84.595
-0.763,-0.615,0.162,34.729,-61.951,-86.121
-0.795,-0.62,0.123,38.33,-62.866,-85.632
-0.742,-0.567,0.104,46.082,-66.833,-84.595
-0.771,-0.585,0.073,36.56,-62.378,-85.815
-0.793,-0.503,0.056,18.616,-58.655,-91.614
-0.89,-0.448,0.203,-10.254,-46.997,-96.863
-0.895,-0.374,0.177,-8.545,-50.354,-99.06
-0.832,-0.214,-0.027,10.559,-53.04,-106.323
-0.86,-0.276,-0.082,14.16,-56.274,-102.417
-0.853,-0.364,-0.123,22.034,-69.824,-97.412
-0.874,-0.328,-0.168,17.029,-67.017,-94.238
-0.932,-0.275,-0.081,-22.583,-41.26,-84.839
-0.859,-0.324,-0.022,-22.705,-43.579,-84.595
-0.91,-0.198,0.005,-18.677,-39.795,-76.904
-0.888,-0.163,0.01,-23.438,-26.306,-64.148
-0.892,-0.17,0.012,-4.761,-25.574,-62.073
-0.984,-0.153,0.005,13.367,-25.879,-42.114
-0.996,-0.189,-0.022,9.338,-18.188,-35.278
-0.958,-0.143,-0.133,4.028,-13.611,-29.114
-0.957,-0.114,-0.135,-0.671,-13.794,-25.146
-0.989,-0.157,-0.172,-6.47,-11.78,-23.926
-0.956,-0.098,-0.159,-12.878,-8.85,-16.235
-0.991,-0.104,-0.179,-11.841,-8.118,-15.076
-0.977,-0.049,-0.196,-9.583,-8.118,-12.268
-0.953,0.027,-0.174,-12.878,-4.7,-9.583
-0.959,0.062,-0.193,-10.376,-4.822,-8.911
-1.018,0.071,-0.183,-1.465,-5.92,-7.69
-1.012,0.069,-0.154,1.343,-1.587,-5.249
-0.991,0.051,-0.164,4.089,0.61,-4.883
-0.957,-0.038,-0.194,10.559,0.671,-1.16
-0.971,-0.054,-0.202,6.592,-0.183,0.61
-0.961,-0.04,-0.233,5.127,0.488,1.16
-0.984,-0.011,-0.193,-0.244,-0.061,-0.916
-0.944,0.045,-0.191,2.014,-0.427,-0.244
-0.953,0.007,-0.2,5.005,-0.671,-0.977
-0.964,-0.008,-0.202,3.967,-0.122,-1.038
-0.957,0.013,-0.192,-0.732,-1.16,-1.343
-0.957,0.024,-0.21,-2.136,-1.77,-1.587
-0.952,0.023,-0.214,-2.625,-2.563,-2.075
-0.968,0.068,-0.212,-5.676,-2.136,-4.822
-0.975,0.056,-0.208,-4.272,-2.258,-4.395
-0.973,0.018,-0.185,-1.404,0.183,-1.953
-0.968,0.017,-0.195,2.686,0.427,-1.404
-0.961,0.026,-0.192,3.967,0.488,-0.977
-0.953,0.004,-0.206,7.69,-0.122,0.488
-0.952,-0.005,-0.221,5.371,-0.549,-1.221
-0.958,-0.001,-0.215,1.587,-1.282,-1.709
-0.974,-0.002,-0.204,-1.343,-2.686,-3.052
-0.974,-0.0,-0.215,-2.38,-3.418,-3.601
-0.966,0.05,-0.199,-3.235,-2.808,-5.554
-0.967,0.032,-0.195,-1.221,-2.075,-6.47
-0.968,0.031,-0.207,-0.977,-2.808,-5.615
-0.955,0.013,-0.215,-0.977,-3.479,-4.089
-0.981,-0.014,-0.19,-1.404,-0.671,-2.197
-0.974,0.006,-0.186,-1.77,-0.61,-2.014
-0.972,0.013,-0.184,-0.977,-0.854,-2.075
-0.968,0.022,-0.204,1.465,-1.16,-1.16
-0.964,0.023,-0.208,2.075,-0.671,-1.038
-0.962,0.031,-0.212,2.502,-1.099,0.244
-0.958,0.046,-0.228,3.54,-1.038,0.793
-0.955,0.049,-0.233,3.052,-0.916,-0.122
-0.955,0.035,-0.226,1.404,-0.793,-0.671
-0.958,0.02,-0.225,0.488,-0.122,-0.977
-0.965,0.014,-0.211,-3.113,0.0,-1.16
-0.962,0.024,-0.219,-3.601,-0.488,-1.16
-0.958,0.041,-0.219,-3.601,-0.61,-1.038
-0.955,0.045,-0.216,-3.235,-0.427,-1.099
-0.96,0.042,-0.216,-1.465,-1.221,-1.282
-0.961,0.031,-0.213,-1.221,-1.099,-1.099
-0.965,0.023,-0.215,0.0,-1.16,-0.977
-0.96,0.026,-0.213,2.808,-0.793,-0.549
-0.955,0.026,-0.22,2.625,-1.099,-0.793
-0.954,0.035,-0.233,3.113,-3.235,-1.404
-0.952,0.046,-0.227,3.052,-3.54,-1.77
-0.956,0.044,-0.228,1.587,-2.747,-2.38
-0.958,0.043,-0.229,1.16,-2.808,-2.563
-0.955,0.047,-0.243,0.549,-3.723,-3.906
-0.951,0.039,-0.232,0.61,-4.15,-4.028
-0.951,0.031,-0.233,0.122,-3.662,-3.784
-0.971,0.022,-0.195,-2.075,-3.235,-3.723
-0.969,0.033,-0.235,-2.136,-1.953,-2.38
-0.959,0.034,-0.221,0.488,-1.221,-1.16
-0.963,0.035,-0.216,1.587,15.137,0.671
-0.964,0.038,-0.222,2.625,-0.122,0.916
-0.949,0.036,-0.239,2.747,-1.099,1.16
-0.946,0.041,-0.244,2.38,-1.099,1.038
-0.955,0.038,-0.254,0.793,-0.916,0.854

-1.08,-0.653,-0.2,-11.719,54.199,94.788
-1.086,-0.639,-0.247,-0.366,49.683,92.224
-1.058,-0.586,-0.158,-14.343,53.833,86.731
-0.949,-0.42,-0.214,-25.513,69.763,78.796
-0.735,-0.196,0.06,-81.36,95.825,63.354
-0.807,-0.529,-0.131,-54.688,98.389,83.313
-0.761,-0.438,-0.104,-34.485,88.867,76.233
-0.777,-0.332,-0.125,-16.541,84.29,76.965
-0.809,-0.479,-0.136,-10.742,54.871,87.524
-0.866,-0.777,0.234,-34.546,63.782,100.342
-0.793,-0.717,0.359,-49.622,60.486,95.154
-0.684,-0.435,0.33,-37.354,45.288,68.176
-0.769,-0.571,0.217,-6.47,54.565,61.768
-0.782,-0.569,0.268,-4.272,48.401,65.308
-0.776,-0.632,0.302,-21.423,53.955,70.251
-0.655,-0.651,0.404,-12.573,45.715,65.43
-0.641,-0.693,0.42,-9.766,47.18,64.392
-0.597,-0.678,0.47,-10.559,42.969,59.509
-0.604,-0.66,0.459,-0.061,39.673,52.734
-0.734,-0.699,0.477,7.141,36.072,33.569
-0.594,-0.774,0.438,2.686,39.429,32.471
-0.649,-0.787,0.426,-5.798,23.804,26.489
-0.608,-0.752,0.457,-4.028,18.799,24.475
-0.63,-0.841,0.458,11.963,13.428,10.803
-0.579,-0.853,0.499,7.324,0.122,-1.16
-0.604,-0.854,0.488,7.446,-6.714,-8.301
-0.621,-0.825,0.481,7.812,-13.977,-21.667
-0.647,-0.802,0.491,8.423,-17.578,-24.475
-0.643,-0.791,0.488,10.864,-21.973,-29.846
-0.648,-0.797,0.452,16.968,-28.198,-36.011
-0.687,-0.809,0.434,18.921,-36.926,-43.518
-0.663,-0.751,0.39,19.653,-43.701,-53.772
-0.723,-0.72,0.349,25.94,-52.124,-64.697
-0.739,-0.655,0.336,30.518,-49.438,-74.463
-0.737,-0.64,0.25,55.725,-60.608,-80.688
-0.726,-0.633,0.183,46.692,-63.538,-82.52
-0.763,-0.627,0.151,43.762,-61.401,-81.909
-0.801,-0.579,0.149,37.781,-57.556,-80.872
-0.795,-0.531,0.077,35.583,-58.777,-82.275
-0.813,-0.503,0.122,33.997,-60.608,-86.426
-0.825,-0.469,0.1,25.635,-53.467,-91.248
-0.817,-0.499,0.081,20.142,-52.979,-99.243
-0.854,-0.472,0.012,14.343,-52.979,-101.318
-0.862,-0.414,0.079,-8.728,-49.561,-104.553
-0.881,-0.206,-0.007,10.315,-59.387,-103.699
-0.856,-0.27,-0.146,4.944,-51.025,-101.257
-0.786,-0.282,-0.168,-1.343,-56.824,-92.59
-0.826,-0.318,-0.087,-7.507,-58.777,-90.698
-0.854,-0.305,0.013,-34.912,-50.415,-81.909
-0.857,-0.202,0.065,-32.166,-48.889,-80.933
-0.869,-0.146,0.092,-25.33,-49.194,-82.458
-0.918,-0.059,-0.029,6.653,-44.128,-80.2
-0.983,-0.043,-0.107,57.861,-36.865,-64.27
-1.013,-0.132,-0.144,63.538,-34.485,-55.908
-1.012,-0.156,-0.135,64.026,-32.593,-51.392
